condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz,student_raw_voltage_mv,student_delta_voltage_mv,student_raw_conductance,student_delta_conductance
baseline_gray,Am,left,1,225,24,-3.6202504373921287,-3.6202504373921287,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Am,right,1,225,50,-3.6202504373921287,-3.6202504373921287,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Am,left,2,225,24,-3.7279917000399694,-3.7279917000399694,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Am,right,2,225,51,-3.7279917000399694,-3.7279917000399694,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,left,0,136,194,0.24943175135344706,0.24943175135344706,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,right,0,136,164,0.24943175135344706,0.24943175135344706,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,left,1,225,168,0.24891136983202564,0.24891136983202564,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,right,1,225,202,0.24891136983202564,0.24891136983202564,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,left,2,225,168,0.2520511335713996,0.2520511335713996,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,right,2,225,203,0.2520511335713996,0.2520511335713996,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,left,3,135,193,0.25397280145574497,0.25397280145574497,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C2,right,3,135,164,0.25397280145574497,0.25397280145574497,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,left,0,136,183,0.23930230750428402,0.23930230750428402,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,right,0,136,182,0.23930230750428402,0.23930230750428402,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,left,1,225,167,0.24708957706060675,0.24708957706060675,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,right,1,225,198,0.24708957706060675,0.24708957706060675,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,left,2,225,167,0.23923627600073816,0.23923627600073816,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,right,2,225,199,0.23923627600073816,0.23923627600073816,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,left,3,135,182,0.2386314692389634,0.2386314692389634,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,C3,right,3,135,182,0.2386314692389634,0.2386314692389634,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,left,0,136,185,-2.6005542096407974,-2.6005542096407974,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,right,0,136,203,-2.6005542096407974,-2.6005542096407974,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,left,1,225,210,-2.520053113301595,-2.520053113301595,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,right,1,225,192,-2.520053113301595,-2.520053113301595,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,left,2,225,210,-2.607742512755924,-2.607742512755924,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,right,2,225,192,-2.607742512755924,-2.607742512755924,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,left,3,135,184,-2.5358051472240026,-2.5358051472240026,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L1,right,3,135,203,-2.5358051472240026,-2.5358051472240026,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,left,0,136,181,-2.6100256368517876,-2.6100256368517876,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,right,0,136,192,-2.6100256368517876,-2.6100256368517876,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,left,1,225,201,-2.53204270084699,-2.53204270084699,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,right,1,225,203,-2.53204270084699,-2.53204270084699,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,left,2,225,201,-2.614057703680462,-2.614057703680462,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,right,2,225,203,-2.614057703680462,-2.614057703680462,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,left,3,135,181,-2.5498238409007037,-2.5498238409007037,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L2,right,3,135,192,-2.5498238409007037,-2.5498238409007037,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,left,0,136,163,0.059447776994923464,0.059447776994923464,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,right,0,136,187,0.059447776994923464,0.059447776994923464,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,left,1,225,177,0.08360335127140085,0.08360335127140085,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,right,1,225,176,0.08360335127140085,0.08360335127140085,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,left,2,225,177,0.06389884033240378,0.06389884033240378,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,right,2,225,176,0.06389884033240378,0.06389884033240378,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,left,3,135,163,0.07031195067490141,0.07031195067490141,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L3,right,3,135,187,0.07031195067490141,0.07031195067490141,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,left,0,136,169,1.0787954688729608,1.0787954688729608,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,right,0,136,188,1.0787954688729608,1.0787954688729608,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,left,1,225,161,1.0375998672511844,1.0375998672511844,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,right,1,225,181,1.0375998672511844,1.0375998672511844,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,left,2,225,161,1.1024034745163387,1.1024034745163387,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,right,2,225,182,1.1024034745163387,1.1024034745163387,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,left,3,135,168,1.0538110263921596,1.0538110263921596,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L4,right,3,135,188,1.0538110263921596,1.0538110263921596,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,left,0,136,196,0.11463386678438195,0.11463386678438195,0.0,0.0,0.0,0.0,0.0,-51.734693877551024,0.0,0.0,0.0
baseline_gray,L5,right,0,136,200,0.11463386678438195,0.11463386678438195,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,left,1,225,215,0.11903132720126046,0.11903132720126046,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,right,1,225,193,0.11903132720126046,0.11903132720126046,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,left,2,225,215,0.11046205864598353,0.11046205864598353,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,right,2,225,193,0.11046205864598353,0.11046205864598353,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,left,3,135,195,0.1193902332611658,0.1193902332611658,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,L5,right,3,135,200,0.1193902332611658,0.1193902332611658,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Lawf1,left,0,27,48,-0.5012098590808886,-0.5012098590808886,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Lawf1,right,0,27,33,-0.5012098590808886,-0.5012098590808886,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
baseline_gray,Lawf1,left,1,35,52,-0.5548683599701949,-0.5548683599701949,0.0,0.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0
baseline_gray,Lawf1,right,1,35,45,-0.5548683599701949,-0.5548683599701949,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0
