root_id,region,entry_nerve,exit_nerve,flow,super_class,cell_class,cell_type,side
805412,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B025,R
805413,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A062_f,L
805425,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN01A026,L
805426,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN14B010,L
805429,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A017,R
805431,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805432,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A050,L
805433,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805438,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN12B027,L
805439,T2,,,intrinsic,interneuron,II|premotor_candidate,IN19A010,R
805455,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A041,L
805458,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B033,R
805459,T1,,,intrinsic,interneuron,BI|premotor_candidate,IN11A049,L
805462,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B068,L
805465,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08B054,R
805471,T2,,,intrinsic,interneuron,BI|premotor_candidate,GFC1,R
805474,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
805477,T2,,MesoLN,efferent,motor,ml,Tr extensor MN,L
805490,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A023,L
805502,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B081,R
805506,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,L
805524,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A024,L
805528,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN12B024_b,L
805529,T2,,,intrinsic,interneuron,premotor_candidate,IN12B027,R
805539,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08B067,L
805543,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN01A038,R
805544,T3,,,intrinsic,interneuron,premotor_candidate,IN04B107,L
805550,T1,,,intrinsic,interneuron,CR|premotor_candidate,IN13B017,R
805551,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A033,R
805553,T2,,,intrinsic,interneuron,BI|premotor_candidate,vMS11,L
805565,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A041,L
805567,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A062_h,R
805568,T2,,MesoLN,efferent,motor,ml,Acc. ti flexor MN,R
805575,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B100,R
805578,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN12B024_b,R
805585,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03B079,L
805596,T3,,,intrinsic,interneuron,premotor_candidate,IN04B107,R
805598,T1,,ProLN,efferent,motor,fl,Fe reductor MN,L
805599,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B056,L
805605,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B022,L
805610,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A010,R
805618,T3,,,intrinsic,interneuron,CR|premotor_candidate,IN12B022,R
805626,T2,,,intrinsic,interneuron,II|premotor_candidate,IN19A009,R
805627,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B072,L
805637,T2,,,intrinsic,interneuron,premotor_candidate,IN12B025,R
805638,T1,,,intrinsic,interneuron,premotor_candidate,TN1c_d,L
805639,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A039,L
805644,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A047,L
805651,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A050,R
805674,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A010,R
805682,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B058,L
805684,T2,,,intrinsic,interneuron,premotor_candidate,IN03A052,R
805686,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN12B020,R
805688,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,R
805698,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN09A021,R
805699,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN08A036,R
805703,T2,,,intrinsic,interneuron,II|premotor_candidate,IN19A027,R
805710,T1,,,intrinsic,interneuron,BI|premotor_candidate,IN12A027,L
805711,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B018,R
805723,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN01A056,R
805727,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A045,R
805734,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
805748,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A024,L
805755,T1,,,intrinsic,interneuron,BI|premotor_candidate,IN01A075,L
805795,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A026_c,L
805798,T3,,,intrinsic,interneuron,premotor_candidate,IN04B074,R
805807,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A073,R
805819,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B087,R
805823,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,R
805826,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075,L
805830,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN03A084,L
805831,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B036,L
805832,T1,,,intrinsic,interneuron,BI|premotor_candidate,IN11A048,L
805836,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN02A015,L
805840,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A024,L
805847,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B037,R
805852,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A075,L
805855,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN13A020,R
805856,T3,,,intrinsic,interneuron,premotor_candidate,IN08B065,L
805880,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A047,L
805889,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A051,R
805893,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,L
805896,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A038,L
805897,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A030,R
805905,T3,,,intrinsic,interneuron,premotor_candidate,IN03A064,L
805906,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN01A040,R
805908,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A070,L
805910,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B073,R
805911,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN09A021,L
805918,T3,,,intrinsic,interneuron,premotor_candidate,IN03A048,R
805925,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN12B023,R
805936,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A024,R
805940,T3,,,intrinsic,interneuron,premotor_candidate,IN04B076,R
805942,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A053,L
805952,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B018,L
805954,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B044,L
805961,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN12B030,L
805965,T3,,,intrinsic,interneuron,premotor_candidate,IN04B076,L
805968,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,R
805969,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B025,L
805971,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A036,R
805972,T1,,,intrinsic,interneuron,IR|premotor_candidate,INXXX321,R
805984,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A075,L
805988,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B049_c,L
805991,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075_e,L
805997,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A053,L
806003,T2,,,intrinsic,interneuron,premotor_candidate,IN07B073_a,L
806004,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A034,L
806009,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075_g,R
806021,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B102,L
806029,T3,,,intrinsic,interneuron,premotor_candidate,IN03A064,R
806054,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN03A068,R
806074,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,L
806089,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A038,R
806090,T2,,,intrinsic,interneuron,premotor_candidate,IN04B017,R
806108,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B100,L
806121,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN12B030,R
806126,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN06B033,L
806137,T3,,,intrinsic,interneuron,premotor_candidate,IN17A061,L
806141,T3,,,intrinsic,interneuron,premotor_candidate,IN03A068,R
806154,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B094,L
806162,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B032,R
806164,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN01A056,L
806170,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN12B024_a,R
806174,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
806176,T1,,,intrinsic,interneuron,premotor_candidate,IN03A039,L
806179,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN13A051,L
806180,T3,,,intrinsic,interneuron,CR|premotor_candidate,IN12B034,R
806188,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B074,L
806195,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B068,R
806204,T2,,MesoLN,efferent,motor,ml,Tergotr. MN,R
806209,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A023,R
806218,T2,,,intrinsic,interneuron,II|premotor_candidate,IN11A003,R
806219,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B031,L
806221,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN03A073,R
806225,T1,,,intrinsic,interneuron,premotor_candidate,IN20A.22A036,L
806233,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08B054,L
806241,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B069,L
806255,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B081,L
806262,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A024,R
806268,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A077,L
806274,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN03A054,L
806276,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A055,R
806286,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN06A050,L
806300,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08B038,R
806303,T3,,,intrinsic,interneuron,II|premotor_candidate,IN03B056,L
806304,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B081,R
806329,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN21A038,L
806338,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN12B030,R
806350,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN06B033,R
806356,T3,,,intrinsic,interneuron,premotor_candidate,IN04B063,R
806368,T1,,,intrinsic,interneuron,premotor_candidate,IN04B031,L
806377,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A070,R
806382,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,R
806387,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN12B040,R
806390,T3,,,intrinsic,interneuron,premotor_candidate,IN04B076,R
806392,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN03A058,L
806400,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A042,L
806401,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B078,R
806406,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A060,R
806411,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B100,R
806417,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B062,R
806422,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A073,L
806423,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A016,L
806424,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,R
806425,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A045,L
806430,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN07B033,L
806434,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN12B024_b,R
806440,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN18B038,R
806444,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,L
806445,T3,,,intrinsic,interneuron,CR|premotor_candidate,IN13B048,L
806455,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A068,L
806469,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
806474,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
806475,T2,,,intrinsic,interneuron,II|premotor_candidate,IN09A064,R
806486,T1,,,intrinsic,interneuron,premotor_candidate,IN03A046,L
806490,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN01A057,R
806503,T2,,,intrinsic,interneuron,premotor_candidate,IN03A032,R
806507,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A026,R
806523,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
806524,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A025,R
806528,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,L
806549,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A044,L
806550,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A046,L
806555,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B058,R
806557,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A042,L
806562,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN16B074,L
806570,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN12B030,R
806578,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A023,R
806580,T3,,,intrinsic,interneuron,premotor_candidate,IN13A053,L
806582,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B078,L
806598,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN04B048,R
806599,T1,,ProLN,efferent,motor,fl,Acc. ti flexor MN,L
806600,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B044,R
806602,T2,,,intrinsic,interneuron,premotor_candidate,IN12B046,R
806608,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A058,L
806613,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B053,L
806631,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A058,L
806633,T2,,,intrinsic,interneuron,premotor_candidate,IN04B046,R
806639,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A009,R
806647,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A092,R
806650,T3,,,intrinsic,interneuron,premotor_candidate,IN08A047,L
806657,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A052,L
806663,T1,,,intrinsic,interneuron,II|premotor_candidate,IN16B037,R
806664,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B062,L
806667,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN04A002,R
806669,T3,,,intrinsic,interneuron,premotor_candidate,IN08A035,R
806673,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B072,R
806674,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,R
806677,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A046,L
806682,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B035,R
806684,T3,,,intrinsic,interneuron,premotor_candidate,IN04B063,R
806685,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A052,R
806690,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B058,L
806699,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A028,L
806701,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A037,R
806712,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B058,R
806726,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A037,L
806727,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A037,R
806735,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN21A080,L
806743,T3,,,intrinsic,interneuron,premotor_candidate,IN04B076,L
806748,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B076,R
806762,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN16B064,L
806763,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A078,L
806769,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B102,R
806776,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03B079,R
806781,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN04B086,L
806785,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A054,L
806795,T2,,,intrinsic,interneuron,II|premotor_candidate,IN13A022,L
806799,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN01A073,R
806804,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A078,L
806805,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A038,R
806815,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN04B073,L
806818,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,L
806820,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A049,L
806828,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN04B036,L
806855,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN13B033,L
806862,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A081,L
806865,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A030,R
806868,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A024,R
806880,T2,,,intrinsic,interneuron,premotor_candidate,IN08A029,L
806884,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
806887,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN21A042,L
806898,T1,,ProLN,efferent,motor,fl,Fe reductor MN,R
806915,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN16B052,L
806922,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN03A058,R
806925,T3,,,intrinsic,interneuron,premotor_candidate,IN16B054,R
806932,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B052,L
806937,T1,,,intrinsic,interneuron,CR|premotor_candidate,IN01A063_b,R
806938,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B102,L
806950,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A037,R
806963,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,L
806964,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A093,L
806965,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN04B078,L
806987,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A038,L
806989,T2,,,intrinsic,interneuron,premotor_candidate,IN03A052,R
806992,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B084,R
806998,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A053,R
807009,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A026_c,R
807011,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN16B085,R
807022,T3,,,intrinsic,interneuron,premotor_candidate,IN04B076,R
807027,T3,,,intrinsic,interneuron,premotor_candidate,IN03A081,L
807035,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A062,R
807050,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A045,L
807065,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A044,R
807078,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B098,L
807082,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN12B022,L
807090,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN16B077,L
807092,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B062,L
807104,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A053,R
807106,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN21A044,L
807112,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075_f,R
807114,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075_f,L
807131,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A083,L
807133,T2,,,intrinsic,interneuron,premotor_candidate,IN08A026,L
807137,T2,,,intrinsic,interneuron,premotor_candidate,IN21A037,L
807139,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN18B044,R
807147,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A016,R
807148,T3,,,intrinsic,interneuron,II|premotor_candidate,IN03B056,L
807150,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08B054,R
807165,T1,,ProLN,efferent,motor,fl,Ti flexor MN,L
807167,T3,,,intrinsic,interneuron,premotor_candidate,IN03A068,L
807170,T1,,,intrinsic,interneuron,BR|premotor_candidate,IN04B086,R
807180,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A078,R
807194,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN13B033,R
807196,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
807209,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN21A037,R
807213,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A022,L
807226,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A047,R
807266,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,L
807270,T2,,,intrinsic,interneuron,CR|premotor_candidate,IN12B030,R
807276,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B031,R
807278,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
807289,T1,,,intrinsic,interneuron,IR|premotor_candidate,IN03A072,L
807298,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A033,L
807299,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
807302,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A037,R
807313,T2,,,intrinsic,interneuron,II|premotor_candidate,IN03A052,R
807327,T3,,,intrinsic,interneuron,premotor_candidate,IN03A092,R
807331,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A053,L
807349,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN08A031,L
807353,T2,,,intrinsic,interneuron,BR|premotor_candidate,IN12B023,L
807355,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A030,L
807365,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A024,L
807366,T3,,,intrinsic,interneuron,premotor_candidate,IN08A037,R
807395,T2,,MesoLN,efferent,motor,ml,MNml29,R
807400,T2,,,intrinsic,interneuron,premotor_candidate,"IN11A015, IN11A027",R
807405,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A037,R
807427,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN08A038,R
807434,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A047,R
807451,T2,,,intrinsic,interneuron,premotor_candidate,IN03A091,R
807452,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B071,L
807456,T2,,,intrinsic,interneuron,premotor_candidate,IN08A029,L
807457,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN16B085,L
807470,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A067,R
807476,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
807477,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN04B084,L
807484,T3,,,intrinsic,interneuron,premotor_candidate,IN04B063,L
807487,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
807496,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B088,R
807500,T2,,,intrinsic,interneuron,premotor_candidate,IN07B073_b,R
807508,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN13A054,L
807520,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A030,R
807522,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B092,R
807535,T3,,,intrinsic,interneuron,premotor_candidate,"IN03A087, IN03A092",R
807545,T1,,,intrinsic,interneuron,CR|premotor_candidate,IN14A004,L
807556,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A049,R
807557,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN08A028,R
807558,T2,,,intrinsic,interneuron,premotor_candidate,GFC3,L
807568,T2,,,intrinsic,interneuron,premotor_candidate,"IN17A088, IN17A089",R
807576,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN16B075_a,L
807589,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A073,R
807593,T2,,,intrinsic,interneuron,premotor_candidate,IN13A062,L
807598,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A081,R
807600,T3,,,intrinsic,interneuron,BR|premotor_candidate,IN01A057,L
807615,T2,,,intrinsic,interneuron,premotor_candidate,IN04B077,R
807619,T2,,,intrinsic,interneuron,premotor_candidate,"IN11A015, IN11A027",L
807640,T3,,MetaLN,efferent,motor,hl,Tr flexor MN,R
807654,T3,,,intrinsic,interneuron,premotor_candidate,"IN03A087, IN03A092",L
807655,T1,,,intrinsic,interneuron,premotor_candidate,IN20A.22A018,L
807658,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN03A077,L
807662,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A033,L
807670,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A038,L
807674,T3,,,intrinsic,interneuron,premotor_candidate,IN20A.22A051,R
807685,T2,,,intrinsic,interneuron,premotor_candidate,IN08A032,L
807686,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A040,L
807697,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A042,R
807700,T1,,,intrinsic,interneuron,premotor_candidate,IN03A069,L
807704,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A067,R
807722,T3,,,intrinsic,interneuron,CR|premotor_candidate,IN12B030,L
807726,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A060,R
807727,T1,,,intrinsic,interneuron,CR|premotor_candidate,IN01A063_b,R
807729,T2,,,intrinsic,interneuron,premotor_candidate,"IN17A088, IN17A089",R
807732,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A058,L
807738,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
807739,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B096,R
807740,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B068,L
807753,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A067,L
807760,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN04B052,L
807762,T3,,,intrinsic,interneuron,premotor_candidate,IN04B043_b,L
807764,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN21A037,L
807774,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A042,R
807777,T3,,,intrinsic,interneuron,II|premotor_candidate,IN03B056,R
807786,T2,,,intrinsic,interneuron,BI|premotor_candidate,IN13A032,L
807788,T3,,,intrinsic,interneuron,IR|premotor_candidate,IN13A045,R
807791,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A071,R
807793,T3,,,intrinsic,interneuron,BI|premotor_candidate,IN08B092,L
807794,T2,,,intrinsic,interneuron,premotor_candidate,IN20A.22A058,L
807803,T3,,,intrinsic,interneuron,premotor_candidate,IN13A046,R
807807,T2,,,intrinsic,interneuron,IR|premotor_candidate,IN03A090,L
