condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz,student_raw_voltage_mv,student_delta_voltage_mv,student_raw_conductance,student_delta_conductance
body_left_dark,L5,left,2,225,196,0.02112022056470677,0.11046205864598353,-0.08934183808127677,-0.08934183808127677,-6.818003433241524,0.0,0.0,-299.26805114746094,-247.5333572699099,-314.31624385288785,-314.31624385288785
body_left_dark,L5,right,2,225,193,0.11045612879925304,0.11046205864598353,-5.929846730493016e-06,-5.929846730493016e-06,-0.0004525283588895649,42.020725388601036,42.020725388601036,-50.02081541940956,1.9791845805904416,8.324195980909884,8.324195980909884
body_left_dark,L5,left,3,135,215,0.11939317341893911,0.1193902332611658,2.940157773315133e-06,2.940157773315133e-06,0.00022437422626673428,0.6976744186046512,0.6976744186046512,-63.74221317379973,-11.742213173799733,-14.880106871115954,-14.880106871115954
body_left_dark,L5,right,3,135,200,0.061155038070864975,0.1193902332611658,-0.05823519519030082,-0.05823519519030082,-4.444141392991667,0.0,0.0,-232.66718841552733,-180.66718841552733,-229.50557693481446,-229.50557693481446
body_left_dark,Lawf1,left,0,27,52,-0.5755015786875177,-0.5012098590808886,-0.07429171960662917,-0.07429171960662917,-5.669473677926995,0.0,0.0,-256.40538787841797,-205.40538787841797,-260.8943704458383,-260.8943704458383
body_left_dark,Lawf1,right,0,27,33,-0.5013266331343739,-0.5012098590808886,-0.00011677405348531344,-0.00011677405348531344,-0.00891145643155564,0.0,0.0,-56.43827507712624,-4.438275077126242,-5.834928281040805,-5.834928281040805
body_left_dark,Lawf1,left,1,35,47,-0.5548684972737516,-0.5548683599701949,-1.3730355674645978e-07,-1.3730355674645978e-07,-1.0478138142199469e-05,0.0,0.0,-52.573930375119474,-1.6803133538428767,-2.173495171906828,-2.173495171906828
body_left_dark,Lawf1,right,1,35,45,-0.6741537392139435,-0.5548683599701949,-0.1192853792437486,-0.1192853792437486,-9.103104913506751,0.0,0.0,-392.8675218370226,-340.8675218370226,-433.0924601236979,-433.0924601236979
body_left_dark,Lawf1,left,2,35,48,-0.5345542039722204,-0.4153874623988356,-0.1191667415733848,-0.1191667415733848,-9.09405123763413,0.0,0.0,-393.26624298095703,-341.26624298095703,-433.562707901001,-433.562707901001
body_left_dark,Lawf1,right,2,35,45,-0.4153861460142902,-0.4153874623988356,1.3163845454244871e-06,1.3163845454244871e-06,0.0001004581340939653,0.0,0.0,-58.243202209472656,-6.243202209472656,-8.175402463549593,-8.175402463549593
body_left_dark,Lawf1,left,3,26,52,-0.42861998806592266,-0.42861275635620516,-7.231709717503421e-06,-7.231709717503421e-06,-0.0005518782995855708,0.0,0.0,-56.58710721822885,-4.5871072182288515,-6.0705664574813385,-6.0705664574813385
body_left_dark,Lawf1,right,3,26,33,-0.5072179910941765,-0.42861275635620516,-0.07860523473797137,-0.07860523473797137,-5.998653842634103,0.0,0.0,-280.8257261334044,-228.82572613340437,-290.8694217566288,-290.8694217566288
body_left_dark,Lawf2,left,0,27,39,0.42300636424786514,0.5148508318320468,-0.09184446758418169,-0.09184446758418169,-7.008988272029088,0.0,0.0,-305.65282577123395,-253.65282577123395,-322.34409977839545,-322.34409977839545
body_left_dark,Lawf2,right,0,27,42,0.5155000653531816,0.5148508318320468,0.0006492335211347733,0.0006492335211347733,0.04954539184704795,11.19047619047619,11.19047619047619,-49.02630687895275,2.9736931210472477,5.346998471589315,5.346998471589315
body_left_dark,Lawf2,left,1,35,33,0.5614257648587226,0.5614279552229813,-2.1903642586362793e-06,-2.1903642586362793e-06,-0.0001671547323869236,0.0,0.0,-51.69956704342004,0.30043295657996083,0.2013510733447743,0.2013510733447743
body_left_dark,Lawf2,right,1,35,42,0.43629823327064515,0.5614279552229813,-0.12512972195233613,-0.12512972195233613,-9.549108146795282,0.0,0.0,-396.79632641020277,-344.79632641020277,-438.16558256603423,-438.16558256603423
