axis1d_avg_forward_speed,axis1d_corr_drive_diff_vs_target_bearing,axis1d_corr_total_drive_vs_target_frontalness,axis1d_displacement_efficiency,axis1d_mean_abs_drive_diff,axis1d_mean_total_drive,axis1d_net_displacement,axis1d_path_length,axis1d_real_time_factor,axis1d_steer_sign_match_rate,cal_minus_axis1d_avg_forward_speed,cal_minus_axis1d_corr_drive_diff_vs_target_bearing,cal_minus_axis1d_corr_total_drive_vs_target_frontalness,cal_minus_axis1d_displacement_efficiency,cal_minus_axis1d_mean_abs_drive_diff,cal_minus_axis1d_mean_total_drive,cal_minus_axis1d_net_displacement,cal_minus_axis1d_path_length,cal_minus_axis1d_real_time_factor,cal_minus_axis1d_steer_sign_match_rate,cal_minus_base_avg_forward_speed,cal_minus_base_corr_drive_diff_vs_target_bearing,cal_minus_base_corr_total_drive_vs_target_frontalness,cal_minus_base_displacement_efficiency,cal_minus_base_mean_abs_drive_diff,cal_minus_base_mean_total_drive,cal_minus_base_net_displacement,cal_minus_base_path_length,cal_minus_base_real_time_factor,cal_minus_base_steer_sign_match_rate,run,uvgrid_base_avg_forward_speed,uvgrid_base_corr_drive_diff_vs_target_bearing,uvgrid_base_corr_total_drive_vs_target_frontalness,uvgrid_base_displacement_efficiency,uvgrid_base_mean_abs_drive_diff,uvgrid_base_mean_total_drive,uvgrid_base_net_displacement,uvgrid_base_path_length,uvgrid_base_real_time_factor,uvgrid_base_steer_sign_match_rate,uvgrid_cal_avg_forward_speed,uvgrid_cal_corr_drive_diff_vs_target_bearing,uvgrid_cal_corr_total_drive_vs_target_frontalness,uvgrid_cal_displacement_efficiency,uvgrid_cal_mean_abs_drive_diff,uvgrid_cal_mean_total_drive,uvgrid_cal_net_displacement,uvgrid_cal_path_length,uvgrid_cal_real_time_factor,uvgrid_cal_steer_sign_match_rate
4.326325286840003,0.7228049533574713,0.330852251649671,0.571940438198806,0.18706207480312084,0.48122784453026124,4.943851959931002,8.643997923106326,0.0023285526153728154,0.7476828012358393,0.5977321539005009,0.15818401721830544,0.13257250232814433,0.0133525772874864,0.04429266938378404,0.014493410941622764,0.814416863050611,1.1942688434931998,3.19815979075988e-05,0.140072300804977,1.2588996723562658,0.42194651739579875,0.25811450991963003,0.0003742110914972674,0.12358395319451698,0.05154436689786451,1.4749170627780073,2.5152815453678175,-9.27853838185045e-05,0.23509116761458682,target,3.6651577683842382,0.459042453179978,0.20531024405818532,0.5849188043947952,0.1077707909923879,0.4441768885740195,4.2833517602036055,7.322985221231709,0.0024533195970989187,0.6526639344262295,4.924057440740504,0.8809889705757767,0.46342475397781535,0.5852930154862924,0.23135474418690488,0.495721255471884,5.758268822981613,9.838266766599526,0.0023605342132804142,0.8877551020408163
3.6971077463080686,,,0.6685375152288059,0.12627696034183364,0.436327681959764,4.938367142047433,7.386821277123521,0.0030810205116630885,,0.20992063404515227,,,0.00915736753814489,-0.021773364088175026,0.006154376995839372,0.35188359205343733,0.4194214268222147,-0.00030033019336647444,,0.23192974176503212,,,0.07217729854293187,0.001904823349799259,0.012183681687036207,0.8440277089539148,0.46339562404653467,-0.0001289113650805437,,no_target,3.6750986385881887,,,0.6055175842240189,0.10259877290385935,0.4302983772685672,4.446223025146955,7.342847079899201,0.0029096016833771578,,3.907028380353221,,,0.6776948827669508,0.10450359625365861,0.4424820589556034,5.29025073410087,7.806242703945736,0.002780690318296614,
0.18465096971869335,,,0.0320475393946615,0.0,0.0,0.011823383234191902,0.36893263749794936,0.006368850496538407,,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.00018592194682193024,,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0004885493013698939,,zero_brain,0.18465096971869335,,,0.0320475393946615,0.0,0.0,0.011823383234191902,0.36893263749794936,0.006671477851086371,,0.18465096971869335,,,0.0320475393946615,0.0,0.0,0.011823383234191902,0.36893263749794936,0.006182928549716477,
