label,run_dir,brain_context_modes,log_rows,nonzero_command_cycles,mean_left_drive,mean_right_drive,mean_forward_drive,mean_signed_turn_command,mean_abs_turn_command,mean_inferred_turn_bias,mean_inferred_turn_confidence,mean_brain_context_turn_rate_hz,max_brain_context_turn_rate_hz,mean_brain_context_forward_rate_hz,sim_seconds,wall_seconds,real_time_factor,avg_forward_speed,path_length,stable,completed_cycles,completed_full_duration,failure_type,failure_message
strict_default,outputs\compare_5s_strict_fast_v2\flygym-demo-20260308-195012,none,2500,107,0.012608408682406072,-0.003888700885450794,0.004359853898477639,-0.016497109567856872,0.01793156056991379,0.0,0.0,0.0,0.0,0.0,5.000000000001686,1220.511219248,0.0040966440300994,2.162924888663345,10.810298593539402,1.0,2500,1.0,nan,nan
public_p9_context,outputs\compare_5s_public_p9_fast\flygym-demo-20260308-180519,public_p9_context,2500,643,0.08301854213576418,0.06293622810696704,0.07297738512136562,-0.020082314028796868,0.020082314028796868,0.0,0.0,0.0,0.0,0.0,5.000000000001686,1294.85145962,0.0038614467805203,6.6432116729154975,33.20277194123166,1.0,2500,1.0,nan,nan
inferred_visual_turn,outputs\compare_5s_inferred_turn_fast\flygym-demo-20260308-182847,inferred_visual_turn_context,2500,530,0.06770581753911686,0.05073148068144317,0.05921864911028002,-0.016974336857673553,0.018408787859730467,0.0022313830102919235,0.014990602916008473,0.01731101355224114,0.0933508204682162,76.30783584192899,5.000000000001686,1166.9628344490002,0.0042846265985518,6.488748325296989,32.430764129834344,1.0,2500,1.0,nan,nan
