sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,label,side_mode,stim_current,duration_s,wall_seconds,real_time_factor,mean_left_drive,mean_right_drive,mean_total_drive,mean_abs_drive_diff,end_yaw,mean_forward_speed_log
0.048,0.7344296616350082,0.9282205756499705,0.0352526237584804,0.03525262217223801,0.9999999550035652,0.0352526213733046,7.505264473791063e-06,2.645802468010705e-07,1.0,DNg97,bilateral,40.0,0.05,4.1691062999889255,0.011992977967516161,0.36163060112558376,0.3434218742524566,0.7050524753780404,0.018208726873127083,-0.0009104363436563562,0.5513123221557439
0.048,0.7357468999339151,0.9280906828776114,0.035315851196827924,0.035315851196827924,1.0,0.035315851196827924,0.0,0.0,1.0,DNp103,bilateral,40.0,0.05,4.216958399978466,0.011856887182063576,0.3531585119682781,0.3531585119682781,0.7063170239365562,0.0,0.0,0.5523470129996771
0.048,0.7344296618521245,0.9282205756807742,0.03525262376890198,0.03525262376890198,1.0,0.03525262376890198,0.0,0.0,1.0,DNp18,bilateral,40.0,0.05,4.152657900005579,0.0120404813504943,0.3525262376890202,0.3525262376890202,0.7050524753780404,0.0,0.0,0.5513123221557439
0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DNp71,left,40.0,0.05,4.203570200013928,0.011894650885058214,0.14772397047200403,-0.14772397047200403,0.0,0.29544794094400806,-0.014772397047200436,0.0
0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DNp71,right,40.0,0.05,4.177126499998849,0.011969951113525957,-0.14772397047200403,0.14772397047200403,0.0,0.29544794094400806,0.014772397047200436,0.0
0.048,0.04230655691961712,0.9885908826809601,0.0020307147321416215,0.002030708204991066,0.9999967857865746,0.002030578112501149,2.2985709675993523e-05,4.6674278968378326e-08,1.0,DNpe040,left,40.0,0.05,4.181249000015669,0.01195814934719569,0.1713617342186094,-0.13074743816221085,0.04061429605639853,0.30210917238082025,-0.015105458619040961,0.08686149656989114
0.048,0.05663768141644615,0.9877107502146221,0.0027186087079894153,0.0027185994143949393,0.9999965814887414,0.002718425439351342,3.0755595197761756e-05,8.360679238798753e-08,1.0,DNpe040,right,40.0,0.05,4.166809199959971,0.011999589518157043,-0.12914494106473928,0.18351711727309236,0.054372176208353065,0.31266205833783167,0.015633102916891614,0.07588446453375722
0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DNpe056,left,40.0,0.05,4.216514399973676,0.011858135715204046,0.14772397047200403,-0.14772397047200403,0.0,0.29544794094400806,-0.014772397047200436,0.0
0.048,0.033244289715687374,0.9932681484765243,0.001595725906352994,0.0015957223154969198,0.9999977497037179,0.0015956390866303548,1.6297649901076748e-05,2.6005167202375395e-08,1.0,DNpe056,right,40.0,0.05,4.190558200003579,0.01193158467527245,-0.12843609524353694,0.16035061426365893,0.031914519020122,0.2887867095071959,0.014439335475359803,0.03416954802543275
