avg_forward_speed,displacement_efficiency,early_mean_abs_yaw_rate,early_mean_drive_diff,early_mean_target_bearing_body,full_corr_drive_diff_vs_target_bearing,full_corr_total_drive_vs_neg_abs_target_bearing,full_sign_match_rate,full_sign_opp_rate,initial_target_bearing_body,initial_target_distance,log_path,metrics_path,net_displacement,run,sim_seconds
4.5392614512290175,0.6085690445041329,0.7052620678631665,-0.056939209407958435,1.5765406853185493,-0.08855318811745028,-0.14870710225903194,0.404,0.558,1.5726071797408192,9.99262658150553,outputs\requested_1s_splice_descending_stationary_left\flygym-demo-20260309-140844\run.jsonl,outputs\requested_1s_splice_descending_stationary_left\flygym-demo-20260309-140844\metrics.csv,2.7569290961206296,target_left,0.9999999999999062
4.090330647023666,0.6403345577668361,0.6144838707583329,-0.017198015031286273,-1.5814294994705005,-0.0033092132672730484,-0.604758176631262,0.426,0.538,-1.5726715812462848,10.007407386993357,outputs\requested_1s_splice_descending_stationary_right\flygym-demo-20260309-141702\run.jsonl,outputs\requested_1s_splice_descending_stationary_right\flygym-demo-20260309-141702\metrics.csv,2.6139417058500727,target_right,0.9999999999999062
