family,super_class,left_count,right_count,bilateral_voltage_corr,turn_drive_asym_corr,mean_abs_asym_mv
AVLP293,central,2,2,-0.06533270810351689,-0.34784809462985705,3.448046922683716
SMP282,central,5,5,0.6559496679380392,-0.34825583800966453,0.36403128504753113
LTe58,visual_projection,6,6,0.6442894660198344,-0.3482867847169479,3.1926043033599854
CB1170,central,3,2,0.7053059173360859,-0.3486153241465854,5.098880290985107
CB0757,central,2,2,0.7674242055174594,-0.3486747749517941,15.567656517028809
CB1033,central,3,4,0.980305600598822,-0.3505540244345534,0.9479037523269653
CB2089,central,4,4,0.1138629294592082,-0.3507556631345901,0.25257813930511475
CB.FB2I2,central,3,3,-0.43928673409912344,-0.3508709789241343,1.1909373998641968
CB2510,central,2,2,0.6232220881852937,-0.35114260418060456,1.125
CB3611,central,2,2,-0.2733123269619442,-0.3513698714241107,6.173671722412109
CB1429,central,2,2,0.8975442679015779,-0.35141663628624736,0.3755468726158142
CB0960,central,6,6,0.1442621886277052,-0.35143628273197447,0.15208327770233154
SLP241,central,5,5,0.9665447264291913,-0.35225733687898736,1.2111561298370361
aSP-g2,central,4,5,-0.4127604556632828,-0.3532668711932686,0.763601541519165
LTe54,visual_projection,2,2,0.664664852657916,-0.35364831900722593,4.392109394073486
PLP155,central,4,3,0.29066909564695903,-0.35420761750237945,1.5519272089004517
CB.FB5D6,central,2,3,0.3464692434952727,-0.3542555267678753,0.46739569306373596
CB.FB2E8,central,2,2,0.926939351604845,-0.35483586943953127,0.2710937559604645
CB3050,central,4,6,-0.035803180135993956,-0.3557638538044808,0.2655077278614044
CB1191,central,2,2,0.7354894621067631,-0.35594275931023794,0.21882812678813934
CB3548,central,2,3,0.9660841026438003,-0.35631133219341415,0.58893221616745
MTe03,visual_projection,23,24,0.8109253442557011,-0.3568099943071694,1.2989954948425293
"SMP060,SMP374",central,2,2,0.9600315881968929,-0.3570189419201256,1.7394530773162842
AN_WED_GNG_2,ascending,2,2,0.07559149099903494,-0.357041628957986,0.04359374940395355
CB3792,central,2,4,0.5642403391175632,-0.3570567032179402,0.10882812738418579
AOTU007,central,5,6,0.841908230257366,-0.35714125881420766,1.3893853425979614
SIP073,central,3,3,0.777982509175517,-0.35724851782493516,0.6271874904632568
hDeltaI,central,11,9,0.8434677466484903,-0.3574279073361317,0.7031280398368835
LC10e,visual_projection,52,51,0.5357798177794955,-0.35763273412479607,0.1753222793340683
PS194,central,3,4,0.14548426271309065,-0.3577066671573987,0.4679037034511566
AVLP496b,central,2,3,0.026912841071936346,-0.3581840603932686,0.9892447590827942
CL210,central,7,8,0.3010588482242119,-0.35864082448394613,0.4081389605998993
CB1570,central,4,5,-0.5184079508430232,-0.35963166703183774,5.681882858276367
CB2797,central,4,2,0.003694836606382066,-0.359754055959039,0.5995703339576721
CB.FB5D3,central,3,4,0.5527583708175877,-0.3606983736522618,1.6959244012832642
CB1383,central,3,3,0.7850983284429127,-0.3615334908250508,0.5040103197097778
SLP101,central,2,2,0.19325154462410332,-0.36201037508748085,1.2018749713897705
"SMP546,SMP547",central,2,2,-0.14802489946675354,-0.36294107222298516,2.897031307220459
CL161b,central,2,2,0.4841657874167663,-0.3634464714446311,1.3757030963897705
PLP017,central,2,2,-0.18378729293006452,-0.3648343929721896,5.109375
CB1928,central,3,2,0.8538383992615816,-0.3649909399625934,1.17424476146698
CL062_b,central,4,4,0.7686463318930834,-0.365138582697243,1.1171875
LNO1,central,2,2,0.14713973035488162,-0.36547530429570546,2.1954686641693115
AVLP390,central,2,2,0.5699952164311184,-0.3654921924898761,3.8943750858306885
PLP064_a,central,4,3,-0.49441415503384945,-0.36719818168636065,2.682929277420044
CB0981,central,3,3,0.7552509152595286,-0.3683377810915489,0.2624478042125702
VC3_adPN,central,4,4,-0.26805665248857125,-0.36871575594215855,6.609531402587891
SLP405,central,18,19,0.6759362384112148,-0.36898547161178974,0.1377914845943451
CB3127,central,3,3,0.3052316168875892,-0.3693392259652725,1.7175521850585938
CB1075,central,2,2,-0.005810260537398554,-0.3695440783787125,1.6208593845367432
CB2298,central,3,4,0.07575990302287419,-0.36957963037084857,1.3320832252502441
LHPV5b3,central,10,9,0.4644108898737109,-0.369709214469625,0.81101393699646
CB0979,central,8,8,0.969238589966677,-0.3700399955056208,1.197421908378601
CB1924,central,2,2,0.7210220090778211,-0.3703681129574921,1.6130468845367432
