avg_forward_speed,displacement_efficiency,early_mean_abs_yaw_rate,early_mean_drive_diff,early_mean_target_bearing_body,full_corr_drive_diff_vs_target_bearing,full_corr_total_drive_vs_neg_abs_target_bearing,full_sign_match_rate,full_sign_opp_rate,initial_target_bearing_body,initial_target_distance,log_path,metrics_path,net_displacement,run,sim_seconds
3.805047661522109,0.6244854613026933,0.713644776438667,-0.05511041478293597,1.5011814030490525,-0.06555808392727999,0.6543787944962236,0.5279503105590062,0.432712215320911,1.5697550741127948,9.99257404565486,outputs\requested_1s_splice_descending_target_left\flygym-demo-20260309-134958\run.jsonl,outputs\requested_1s_splice_descending_target_left\flygym-demo-20260309-134958\metrics.csv,2.3714445502959998,target_left,0.9999999999999062
3.9274606417824387,0.5318133812134416,0.6312286039952151,-0.021594800448792844,-1.6559224806152957,-0.2426674379967951,-0.5898140179912817,0.596,0.368,-1.5755194594138011,10.007459844973894,outputs\requested_1s_splice_descending_target_right\flygym-demo-20260309-135758\run.jsonl,outputs\requested_1s_splice_descending_target_right\flygym-demo-20260309-135758\metrics.csv,2.0844987712420537,target_right,0.9999999999999062
