condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz,student_raw_voltage_mv,student_delta_voltage_mv,student_raw_conductance,student_delta_conductance
body_right_dark,T2,right,1,225,164,5.246524626678891,5.246674136850569,-0.00014951017167774694,-0.00014951017167774694,-0.011409669710131408,1.951219512195122,1.951219512195122,-51.57646967725056,0.4235303227494427,0.7297816878161961,0.7297816878161961
body_right_dark,T2,left,2,225,158,4.941186630659633,4.941181381079886,5.2495797469021e-06,5.2495797469021e-06,0.00040061468966972696,5.569620253164557,5.569620253164557,-51.16899446897869,0.8310055310213116,1.720401452370931,1.720401452370931
body_right_dark,T2,right,2,225,164,3.6535068120559058,4.941181381079886,-1.2876745690239804,-1.2876745690239804,-98.2671704662765,0.0,0.0,-3659.0311368616617,-3607.0311368616617,-4580.467404249238,-4580.467404249238
body_right_dark,T2,left,3,135,211,4.480173456558475,5.216934577844761,-0.7367611212862855,-0.7367611212862855,-56.224944127957016,0.0,0.0,-2115.871796088196,-2063.871796088196,-2620.8438009108413,-2620.8438009108413
body_right_dark,T2,right,3,135,194,5.215609975214358,5.216934577844761,-0.0013246026304027936,-0.0013246026304027936,-0.10108528630842713,1.0824742268041236,1.0824742268041236,-54.58395554847324,-2.5839555484732415,-3.1990646772055418,-3.1990646772055418
body_right_dark,T2a,left,0,136,259,0.544898924554753,0.5449465010589098,-4.757650415687653e-05,-4.757650415687653e-05,-0.0036307375765889122,0.03861003861003861,0.03861003861003861,-55.53294784958298,-3.532947849582982,-4.565978299970217,-4.565978299970217
body_right_dark,T2a,right,0,136,239,0.23817244197176907,0.5449465010589098,-0.3067740590871408,-0.3067740590871408,-23.411053913876152,0.0,0.0,-912.0558075844992,-860.0558075844992,-1092.197344791939,-1092.197344791939
body_right_dark,T2a,left,1,225,196,0.059978638200296294,0.48013994259966747,-0.42016130439937116,-0.42016130439937116,-32.064050588528154,0.0,0.0,-1229.0668403469786,-1177.0668403469786,-1494.729067432637,-1494.729067432637
body_right_dark,T2a,right,1,225,197,0.48015052237444455,0.48013994259966747,1.0579774777086381e-05,1.0579774777086381e-05,0.0008073814273607811,0.20304568527918782,0.20304568527918782,-53.85614232484459,-1.8561423248445905,-2.3926813075635676,-2.3926813075635676
body_right_dark,T2a,left,2,225,196,0.48606628343462943,0.48607392587595516,-7.642441325728111e-06,-7.642441325728111e-06,-0.0005832227354641921,0.0,0.0,-52.99404006101647,-0.9940400610164701,-1.2535680891442285,-1.2535680891442285
body_right_dark,T2a,right,2,225,197,0.05524643944369422,0.48607392587595516,-0.43082748643226093,-0.43082748643226093,-32.87802607058242,0.0,0.0,-1258.7250053289579,-1206.7250053289579,-1532.3617686934883,-1532.3617686934883
body_right_dark,T2a,left,3,135,259,0.20262918125803547,0.47444745404300864,-0.27181827278497317,-0.27181827278497317,-20.743449618528864,0.0,0.0,-813.2093298481238,-761.2093298481238,-966.6201761017435,-966.6201761017435
body_right_dark,T2a,right,3,135,238,0.47453904999075114,0.47444745404300864,9.159594774249546e-05,9.159594774249546e-05,0.006990022811162883,0.12605042016806722,0.12605042016806722,-52.18071996865152,-0.1807199686515233,-0.25650935030753624,-0.25650935030753624
body_right_dark,T3,left,0,136,243,0.7117043130976313,0.7117366276352721,-3.231453764085401e-05,-3.231453764085401e-05,-0.00246604092002812,0.45267489711934156,0.45267489711934156,-51.68144551029912,0.31855448970087963,0.42029071208702806,0.42029071208702806
body_right_dark,T3,right,0,136,223,0.35957345897537274,0.7117366276352721,-0.3521631686598994,-0.3521631686598994,-26.87486338483551,0.0,0.0,-1037.4733399532302,-985.4733399532302,-1251.4702241495586,-1251.4702241495586
body_right_dark,T3,left,1,225,170,0.16741617394456018,0.7094608923792839,-0.5420447184347237,-0.5420447184347237,-41.36542106841739,0.0,0.0,-1569.0850865981158,-1517.0850865981158,-1926.4710722081802,-1926.4710722081802
body_right_dark,T3,right,1,225,172,0.7094616962803735,0.7094608923792839,8.039010895855014e-07,8.039010895855014e-07,6.134864142591662e-05,0.46511627906976744,0.46511627906976744,-50.863303716792615,1.1366962832073852,1.4122715835881874,1.4122715835881874
body_right_dark,T3,left,2,225,170,0.6549002331164148,0.6549114204446475,-1.1187328232686866e-05,-1.1187328232686866e-05,-0.0008537460604948508,1.5294117647058822,1.5294117647058822,-51.24877869101132,0.7512213089886828,1.1623872744686463,1.1623872744686463
body_right_dark,T3,right,2,225,172,0.12101772887994432,0.6549114204446475,-0.5338936915647031,-0.5338936915647031,-40.74338630421557,0.0,0.0,-1546.614668025527,-1494.614668025527,-1897.9338165992915,-1897.9338165992915
body_right_dark,T3,left,3,135,242,0.31539349269070144,0.6745136025327223,-0.35912010984202086,-0.35912010984202086,-27.40577308944012,0.0,0.0,-1056.8010632223334,-1004.8010632223334,-1275.9265192205255,-1275.9265192205255
body_right_dark,T3,right,3,135,223,0.6745162880531064,0.6745136025327223,2.685520384071438e-06,2.685520384071438e-06,0.00020494191290291278,0.0,0.0,-51.510395409280406,0.48960459071959406,0.565832857166797,0.565832857166797
body_right_dark,T4a,left,0,136,187,0.18914400200660833,0.1892557566786897,-0.00011175467208138223,-0.00011175467208138223,-0.008528409021968893,0.0,0.0,-62.61831679318678,-10.618316793186779,-13.530385629378538,-13.530385629378538
body_right_dark,T4a,right,0,136,190,-0.19376247502206004,0.1892557566786897,-0.3830182317007498,-0.3830182317007498,-29.229526443748874,0.0,0.0,-1130.3232903731496,-1078.3232903731496,-1369.4352365594161,-1369.4352365594161
body_right_dark,T4a,left,1,225,178,-0.6070247980176161,0.08032174951176987,-0.687346547529386,-0.687346547529386,-52.45393671684676,0.0,0.0,-1984.4768882494295,-1932.4768882494295,-2453.976846416345,-2453.976846416345
body_right_dark,T4a,right,1,225,177,0.0804450460695403,0.08032174951176987,0.00012329655777042203,0.00012329655777042203,0.00940921266272638,0.0,0.0,-64.9916989385745,-12.991698938574501,-16.66532733514484,-16.66532733514484
body_right_dark,T4a,left,2,225,178,0.26091610202287685,0.26094348811272844,-2.7386089851588746e-05,-2.7386089851588746e-05,-0.002089932988185557,0.0,0.0,-57.44375443190671,-5.4437544319067115,-6.963367758674568,-6.963367758674568
