pre_root_id,post_root_id,weight
13633,800345,102
522961,802843,102
11575,800685,102
11256,802383,102
10959,801542,102
11257,800178,101
11951,800207,101
11116,801919,101
10026,801404,101
10247,800452,101
10056,903366,101
10853,801061,101
12465,803540,101
10985,802507,101
13922,802134,101
11131,802012,101
10416,800022,101
10038,800149,101
10520,800879,101
10247,805439,100
11131,801542,100
523998,803012,100
13570,803601,100
10765,801919,100
14375,801432,100
11500,800782,100
11513,800383,100
11256,803035,100
525454,800837,100
575082,801828,100
12266,800119,100
10482,800497,100
10221,800782,100
523329,801273,100
10360,801027,99
519460,802134,99
11475,802801,99
92936,800884,99
11821,800344,99
10649,803210,99
11427,800561,99
12266,800345,99
10425,904036,99
11310,912085,99
10440,804943,99
10118,926518,99
25861,801593,99
10856,800233,99
12224,800430,99
10727,800373,98
10885,903602,98
10544,801752,98
11374,800787,98
11006,800103,98
16746,800977,98
521445,911639,98
10601,800468,98
10304,801432,98
10216,800490,98
11986,902529,98
11475,802541,97
10884,802308,97
13805,800375,97
11131,801378,97
518177,902275,97
10527,905415,97
13278,800567,97
10394,801147,97
10045,801882,97
10433,802843,97
11310,800387,97
513056,902529,96
10026,926154,96
12348,801214,96
555457,800446,96
10177,801050,96
11131,800264,96
11310,911639,96
15148,800118,96
523998,929472,96
10247,800896,96
10280,802843,96
524225,814625,95
10577,800461,95
33335,800562,95
11881,814625,95
11074,802324,95
10417,811088,95
10124,903545,95
522961,802751,95
10045,800323,95
12189,800286,94
11290,800001,94
10433,904036,94
12619,912122,94
10045,800375,94
10577,912122,94
10045,802438,94
12089,801072,94
10247,800207,94
11931,904640,94
10924,801404,94
10717,800685,94
11653,805488,94
512938,802324,94
10247,800638,94
12550,800286,94
13218,800089,94
10979,800684,94
522961,802944,93
13096,800737,93
11078,800687,93
12000,800323,93
12550,800072,93
512006,801050,93
11653,800178,93
10834,806586,93
513052,800162,93
13030,802134,93
10649,904245,93
10026,800687,93
513052,806894,93
519771,800002,92
11127,903366,92
11653,802801,92
26385,800737,92
10433,802944,92
10959,800156,92
520300,802638,92
10045,802324,92
13952,800072,92
11527,800116,92
10805,802134,92
17198,800685,91
12447,903602,91
14096,801478,91
11304,903602,91
14804,800211,91
10054,905005,91
11573,926518,91
10853,801382,91
12038,800613,91
10131,801787,91
11554,801273,91
10885,800622,91
10281,800329,91
13633,800832,91
10446,800085,91
519268,802184,91
11653,904103,90
10360,801752,90
11653,907354,90
10643,800503,90
13218,804307,90
12628,800145,90
10853,800638,90
12512,940699,90
525960,801246,90
12743,801437,90
11258,801050,90
11881,801027,90
10160,928274,90
10216,800236,90
10587,800118,90
802893,10581,90
15825,802132,90
10124,801429,90
10930,801247,90
11513,800147,90
523769,800622,89
11066,801027,89
29086,800430,89
16079,800561,89
555871,801404,89
10846,904933,89
11814,807869,89
10056,802743,89
12069,800737,89
10056,808289,89
11527,801785,89
12894,903573,89
10030,800002,89
10104,800073,89
230783,800527,88
10274,800329,88
13130,800863,88
13805,800896,88
10249,801189,88
14501,800518,88
10544,800596,88
11127,801050,88
15653,804647,88
13570,903903,88
17198,800396,88
11475,803163,88
532050,800051,88
10295,903570,88
10587,800685,88
10732,800804,88
10482,800596,88
10885,801598,88
523998,804949,87
11421,801357,87
10281,800072,87
11310,800699,87
10853,800119,87
10664,802882,87
13065,802668,87
12465,803027,87
523769,801598,87
10394,802012,87
14141,801417,87
10442,903602,87
11066,801214,87
12177,803040,87
11513,800073,87
12044,800211,87
12044,800375,87
12894,801382,87
512938,802046,87
524225,926154,86
519460,903602,86
10930,804639,86
529488,801431,86
10247,800345,86
11951,800088,86
11063,942770,86
10544,802046,86
17198,800837,86
10952,904957,86
512071,800769,86
10118,800490,86
525454,929612,86
13805,800211,86
10834,805051,86
946718,800461,86
575669,902476,85
10192,903819,85
10221,800304,85
10131,912122,85
10442,800832,85
15821,800782,85
520300,800977,85
10090,800383,85
10440,801882,85
11704,904036,85
10763,802951,85
15825,803600,85
520300,934092,85
12075,800211,85
10177,801713,85
12102,800001,85
11944,801684,85
10045,800345,85
10054,905004,85
513052,928274,84
10247,801552,84
10131,800613,84
13795,903602,84
11486,905899,84
10469,924901,84
525960,903602,84
188947,801111,84
15811,804842,84
13633,800119,84
10124,802025,84
10433,802751,83
555726,801246,83
12714,807980,83
10959,800240,83
11411,903602,83
12170,805501,83
10280,800898,83
522961,800073,83
523998,803766,83
12256,800567,83
20185,803007,83
10247,800650,83
12753,801478,83
14046,904423,83
11500,903819,83
11704,800073,82
10394,800156,82
524470,924901,82
12102,800171,82
11057,802507,82
521445,801453,82
523769,903602,82
10118,904036,82
11421,801115,82
522432,800116,82
11006,805626,82
520485,800473,82
11078,801027,82
10577,903602,82
11859,803105,82
10090,800597,82
513052,803158,82
15988,801349,82
10895,800304,82
10543,801431,82
10104,800898,82
11116,801662,81
12670,904800,81
10952,904933,81
10131,801873,81
10853,802025,81
13815,801459,81
11600,802784,81
16079,800631,81
11427,801111,81
13006,800121,81
10952,805781,81
10141,800207,81
13570,904743,81
10686,800441,80
574147,803860,80
10959,801147,80
10394,800884,80
519460,802258,80
12378,800596,80
10384,800842,80
11575,802013,80
11575,800863,80
23667,800737,80
10177,800215,80
13218,802553,80
13218,801593,80
11500,800304,80
11598,800687,80
10366,926518,80
11500,801116,80
10247,803587,80
11653,800145,80
19428,801002,80
11116,803012,80
11310,800707,80
523039,802324,80
12266,800832,80
10301,800345,80
10056,803256,79
10967,801542,79
525454,800216,79
518177,804251,79
11177,902476,79
10885,802383,79
11256,912122,79
66284,801027,79
13759,800675,79
14098,902672,79
10177,804764,79
11246,802051,79
10885,912122,79
800099,904736,79
10520,800583,79
10520,800340,79
11613,903085,79
10582,906407,79
20131,904800,79
10394,801542,79
14569,904639,79
10834,906661,79
10464,801358,78
256420,800135,78
29086,903602,78
10649,800354,78
10280,800147,78
11713,800224,78
802893,800483,78
513052,800562,78
11116,801245,78
10760,800716,78
12767,801431,78
521445,801822,78
512614,801050,78
525454,800072,78
10527,800373,78
10394,800240,78
10236,904423,78
10425,802944,78
800099,800329,78
10888,801116,78
11057,801746,77
230783,800072,77
11475,805488,77
11889,800329,77
10411,10581,77
11421,801565,77
13615,904423,77
12038,800277,77
523998,804009,77
512614,800259,77
10090,802258,77
11127,935927,77
522961,800898,77
10281,800286,77
12266,800677,77
10810,800001,77
10131,801804,77
10045,903545,77
10131,800032,77
10360,800722,77
555457,903216,77
10649,801677,77
10301,801002,77
11458,800135,77
10444,802443,77
10045,800452,77
11704,802944,77
12306,800518,77
16935,904800,77
801976,802051,77
11075,800842,77
11486,907978,76
10045,800731,76
10247,801382,76
555871,800149,76
10218,800622,76
11704,800147,76
10711,800383,76
11513,802944,76
519400,924901,76
10643,904022,76
11475,803023,76
11475,802531,76
11078,814625,76
230783,800296,76
15653,805049,76
10952,800520,76
11951,800167,76
10249,802421,76
11116,801247,76
12860,903855,76
10056,800977,76
10141,800551,76
13759,801526,76
10760,800211,76
92936,803105,76
10259,802903,76
11872,802184,76
233071,924901,76
12821,801822,76
10717,800434,76
10056,800072,75
10283,800145,75
15988,903903,75
13065,802766,75
10056,905025,75
10244,800001,75
515575,800147,75
10967,801254,75
11075,802051,75
10885,803035,75
13034,800583,75
17198,801728,75
10440,802324,75
20102,904280,74
10765,800684,74
11513,903429,74
10131,800832,74
10131,800162,74
10131,800072,74
10045,801084,74
10281,801873,74
11482,800323,74
11614,904423,74
10823,803004,74
10846,805781,74
10274,801006,74
11513,800898,74
11706,800795,74
10247,802490,74
10160,905415,74
512006,802640,74
10264,802507,74
11475,904103,74
10873,802383,74
18159,800561,74
520300,801787,74
10674,800441,73
11310,802416,73
12422,801027,73
10236,811567,73
12325,800804,73
11127,800631,73
13218,804017,73
10856,800562,73
10442,800072,73
10837,904639,73
10442,800259,73
12177,805239,73
12447,801246,73
10280,800073,73
16130,903819,73
10038,802951,73
11704,800898,73
11002,904800,73
11653,803023,73
10216,803035,73
15072,904800,73
12794,804063,73
10118,800383,73
10118,800898,73
10118,801171,73
62405,803228,73
800099,801609,73
24752,904800,73
15821,800304,73
10264,802421,73
12635,800468,72
10030,808289,72
10283,814356,72
10846,802765,72
10141,806874,72
12470,800121,72
13278,902679,72
10577,800430,72
10582,802046,72
10440,800167,72
10341,805781,72
800099,903085,72
12266,800434,72
11223,803807,72
15653,928274,72
11078,805352,72
10765,803766,72
11713,800375,72
20131,802308,72
10444,802025,72
13509,804556,72
10856,800374,72
13633,800675,72
11215,902529,72
516170,801027,72
11965,801053,72
10442,800613,72
11373,802184,72
12256,801101,72
10717,800837,71
10846,803172,71
16731,800564,71
10837,801404,71
10354,803210,71
15653,934092,71
11596,802951,71
11970,801027,71
525454,903604,71
25861,800879,71
532050,800053,71
800099,800332,71
520300,800135,71
11006,800073,71
10177,803256,71
10177,804872,71
10141,800069,71
15811,804743,71
10760,800677,71
10141,904587,71
12619,801050,71
13366,800905,71
40447,803807,71
13652,800089,71
10433,800898,71
13034,802226,71
11421,800976,71
10442,800434,71
10853,800207,71
10131,802638,71
10985,801746,71
10281,801149,71
564864,801982,71
10281,929612,71
514197,801876,71
10760,802046,70
10274,800211,70
513052,800441,70
13815,801684,70
518177,803128,70
15720,801214,70
523769,802308,70
10056,801787,70
16994,805847,70
10247,801882,70
11458,800562,70
10416,800432,70
522961,800147,70
10458,800804,70
10118,800135,70
512006,912122,70
10520,800317,70
512614,800527,70
10341,801861,70
15063,903801,70
11427,905004,70
256420,800503,70
12362,804856,70
10662,800117,70
10662,800562,70
11257,800145,69
10045,801019,69
10045,800921,69
10649,801262,69
10026,800373,69
12266,800675,69
10249,802507,69
10810,904245,69
10449,800769,69
523769,802134,69
11513,801828,69
11074,802562,69
10760,800544,69
10440,800093,69
10856,801435,69
218845,802163,69
10264,801746,69
10304,800162,69
15653,802638,69
10535,904587,69
10734,800716,69
13218,800396,69
13034,800879,69
10247,800167,69
10527,800461,69
13649,800597,69
10442,801860,69
10301,904743,69
10221,906407,69
28940,902294,69
11310,801435,69
55370,804540,69
10341,904915,69
12619,800622,68
14846,800846,68
13092,803919,68
10118,800562,68
11310,801017,68
10763,800134,68
17198,800216,68
11575,942770,68
10440,800544,68
15720,801027,68
523769,928813,68
11563,801084,68
10425,802843,68
11063,800461,68
10048,801246,68
11074,801552,68
11074,800452,68
10760,800896,68
10197,902275,68
12075,800375,68
10131,800081,68
555457,800323,68
12435,800684,68
10360,800846,68
11063,902667,67
15988,801287,67
11063,802594,67
11063,801017,67
11411,800622,67
11063,801106,67
26079,801593,67
523998,801662,67
17093,805239,67
10853,800103,67
10131,801050,67
55021,904280,67
13130,801149,67
13627,800465,67
256420,801804,67
10444,801429,67
10065,903819,67
13212,802704,67
12421,805525,67
10117,802732,67
519337,803721,67
10247,800551,67
13652,800837,67
10416,904989,67
25985,800403,67
10054,802017,67
11131,802167,67
186380,801453,67
10446,800171,67
10301,902504,67
12000,800329,67
10442,800675,67
10221,800127,66
514197,800955,66
10090,800898,66
15457,902476,66
10582,803228,66
513875,904587,66
11288,800002,66
11944,801459,66
12266,800233,66
520118,801593,66
518177,803040,66
13805,800501,66
12743,800787,66
12453,803184,66
10520,801061,66
312712,801111,66
13652,800216,66
10543,802117,66
11421,800857,66
13218,803642,66
10118,800117,66
13045,800737,66
12707,814356,66
513052,810944,66
10192,800345,66
10131,801235,66
16536,800392,66
10245,902275,66
11598,801027,66
11475,809288,66
38757,802704,66
10853,800955,66
12670,904915,66
10247,800211,66
10952,803172,66
10813,800688,66
11048,801437,66
11002,905415,65
10360,802092,65
514197,800106,65
10160,800461,65
10118,802843,65
10846,800520,65
10853,803146,65
12038,800490,65
12038,800032,65
10213,803040,65
10341,808112,65
10885,800259,65
11074,802046,65
11392,805488,65
11392,905984,65
555293,800022,65
11486,807642,65
519268,801982,65
10223,800684,65
11653,803163,65
11575,800675,65
11458,804106,65
11653,802531,65
520300,801804,65
520300,801873,65
11198,902276,65
13034,804374,65
10967,802012,65
10131,800296,65
10967,800264,65
513052,806179,65
513052,805332,65
10197,800136,65
512006,802638,65
15988,800638,64
22596,904280,64
10577,801246,64
506334,800392,64
10433,800073,64
10065,800898,64
10131,800685,64
10446,904022,64
11563,800526,64
11486,805129,64
34292,902529,64
12038,802705,64
10543,803860,64
10770,800053,64
10117,800244,64
12821,800286,64
11513,801435,64
12219,908018,64
521262,902476,64
10442,912122,64
10038,802046,64
10469,803172,64
10360,800833,64
555871,801214,64
29086,800561,64
11078,801214,64
10264,801189,64
17211,801437,64
10895,800149,64
11063,802143,64
12133,800383,64
10844,801053,64
17198,800263,64
13624,904675,64
10104,800383,64
10045,802101,64
12821,802175,63
17967,801571,63
15286,903602,63
10469,802765,63
10417,800178,63
10952,802765,63
10388,800684,63
10668,801431,63
529568,800432,63
11392,906554,63
10213,801805,63
10544,801027,63
14804,800375,63
575082,804628,63
11575,800374,63
10394,801378,63
513052,801598,63
10930,801919,63
11257,800688,63
10124,800194,63
13509,907803,63
10197,812084,63
11421,903903,63
10218,912122,63
11020,801598,63
523998,904989,63
512006,801074,63
555850,801111,63
10354,904236,63
10440,816201,63
10440,902423,63
10354,800483,63
14421,801823,63
13649,803807,63
12348,800002,63
11332,800134,63
12374,804253,63
10160,800236,63
518177,800795,63
513875,800117,63
12266,800317,62
11458,801171,62
10765,803438,62
17198,801149,62
10090,903429,62
529568,800631,62
10192,905514,62
10280,800383,62
10703,800075,62
71953,802163,62
11072,800398,62
11222,800484,62
520300,802663,62
13034,912554,62
520300,800296,62
26079,800565,62
11257,803133,62
11078,802619,62
10360,800596,62
10384,801273,62
13218,804876,62
10301,903903,62
11258,912122,62
10976,801386,62
13509,906554,62
10056,800116,62
13229,803381,62
10587,800567,62
11127,800503,62
524190,903573,62
10924,809981,62
10853,801097,62
12214,904831,62
10048,902427,62
12670,805689,62
10281,800863,61
13633,902667,61
10895,801027,61
10442,929612,61
10643,801296,61
11421,802112,61
11233,804063,61
40447,800597,61
555293,930012,61
10247,802562,61
11177,800473,61
35153,803172,61
10104,802843,61
10104,802751,61
946718,800622,61
525960,800125,61
10065,904587,61
11821,804158,61
12421,802163,61
11513,800072,61
10957,804697,61
555457,800194,61
11859,804842,61
10141,801676,61
10394,802167,61
11097,801246,61
11459,801210,61
11881,800497,61
513711,905415,61
518177,804181,61
10301,801882,61
10056,803427,60
10131,800461,60
10141,913397,60
523769,802383,60
10520,800318,60
10274,902520,60
12218,800884,60
10247,800731,60
513052,800239,60
10442,801050,60
11159,802951,60
11742,932493,60
10131,902667,60
10056,800506,60
12364,801822,60
13218,800565,60
11575,929268,60
10394,801064,60
514197,802189,60
10895,800088,60
514197,903545,60
800099,800387,60
10354,800247,60
514197,800857,60
12307,800884,60
555472,907980,60
11846,800518,60
13509,802801,60
11063,802603,60
10800,928274,60
15995,801699,60
10228,902275,60
10281,800323,60
10281,800117,60
10464,803911,60
10213,800264,60
12092,801909,60
10264,802784,60
14213,803746,60
11392,802541,60
11290,904245,59
11575,800228,59
11310,801239,59
521190,800631,59
12175,800329,59
11116,802304,59
11563,800149,59
519460,800622,59
519460,803007,59
10131,800977,59
10131,903604,59
12794,800503,59
529488,800149,59
10192,802625,59
11965,801162,59
13795,800490,59
11814,803381,59
10065,800892,59
10104,802944,59
10464,800484,59
10464,800244,59
531859,800002,59
12223,902476,59
13652,801593,59
520300,801235,59
14067,800135,59
10544,802112,59
13952,800286,59
10601,800526,59
10118,800892,59
10686,801367,59
10247,802619,59
10247,805051,59
10274,800178,59
10274,800375,59
10442,800296,59
10247,801097,59
13278,803588,59
256420,800256,59
10734,800896,58
10247,801429,58
10959,801378,58
10106,801621,58
11600,802192,58
12175,800323,58
10654,803228,58
10520,902520,58
10106,803971,58
10218,801598,58
10026,801214,58
16623,800135,58
10957,800244,58
12364,800022,58
20849,801593,58
13508,903840,58
11127,800816,58
11486,804449,58
10038,800373,58
10056,801873,58
10449,903833,58
10417,800145,58
11078,805543,58
13092,802132,58
10228,800244,58
10700,800135,58
10527,800898,58
11704,926518,58
33424,800565,58
13627,801147,58
10760,800497,58
555726,929612,58
12490,904640,58
12214,801822,58
11706,800002,58
11310,905167,58
33037,902275,58
12389,803040,58
14098,805190,58
14098,801785,58
11256,800567,58
10759,905415,58
512614,800483,58
256420,801235,58
11028,905168,57
10045,801552,57
12364,800816,57
13633,800677,57
10045,803587,57
10045,800403,57
10247,801214,57
21581,801283,57
16746,800387,57
36541,805190,57
10425,800898,57
555871,800898,57
10654,800088,57
12512,801973,57
11575,904673,57
800099,801106,57
10295,801663,57
14421,802377,57
15653,904826,57
523998,803438,57
14278,908561,57
520300,903366,57
17093,803105,57
519228,802609,57
10805,800737,57
517830,804205,57
10469,904639,57
13509,906553,57
515029,904800,57
13278,802465,57
10118,802944,57
11486,902483,57
14332,800149,57
11737,903510,57
10118,931203,57
516170,814625,57
12170,808539,57
17198,800095,57
11257,934938,57
800845,803210,57
11693,800495,57
14501,801861,57
11057,803172,57
11078,800497,56
25861,800583,56
10686,903314,56
12266,930012,56
10045,902423,56
10141,800088,56
10056,800527,56
10853,800565,56
13130,800332,56
11475,907354,56
10163,802085,56
10759,802383,56
10888,933241,56
10425,802751,56
10048,804106,56
11127,800082,56
13585,801509,56
519228,800561,56
31059,802765,56
801562,807904,56
10301,903855,56
10090,905303,56
10192,802562,56
10971,800705,56
531132,800691,56
10106,802903,56
10394,801763,56
512006,801787,56
564865,904800,56
11172,803163,56
518563,801101,56
10104,802117,56
10104,903429,56
10930,804350,56
15720,801752,56
15653,803177,56
11653,809668,56
13633,800233,56
13633,800103,56
520485,902439,56
515575,924901,56
10930,929472,56
523329,811010,56
12374,10581,55
525960,800002,55
13978,800597,55
520485,905168,55
10543,806380,55
13633,801097,55
10979,805191,55
22190,904280,55
10045,800211,55
10304,800135,55
515575,800073,55
519773,800329,55
564864,801861,55
11116,934938,55
10281,800434,55
521317,801805,55
12038,800344,55
513711,800518,55
98227,902529,55
12794,1068560359,55
10562,904639,55
10377,10581,55
10177,800527,55
10464,804188,55
16746,800095,55
11575,800117,55
909612,802051,55
10482,802046,55
11916,800383,55
13952,803439,55
10354,802192,55
13508,804311,55
10131,802743,55
11482,800018,55
10054,804494,55
13508,801316,55
12512,803087,55
10417,814356,55
10360,803228,55
10442,800215,55
10577,801598,55
555472,805512,55
946718,801598,55
10296,800473,55
11554,800842,55
516170,801214,55
10930,804090,54
12714,800383,54
10520,801584,54
22757,801909,54
10703,802106,54
10482,805352,54
10520,800211,54
514197,800371,54
22645,902529,54
33424,801593,54
523769,924901,54
11066,800221,54
519410,800116,54
42780,802765,54
525454,800081,54
521445,801091,54
513052,902796,54
10065,800782,54
10141,808960,54
11475,800145,54
11048,800846,54
11916,903429,54
12874,902943,54
520300,801316,54
11006,800624,54
520300,800685,54
11951,800392,54
10853,802189,54
256420,801822,54
10247,800677,54
17093,803920,54
17198,801819,54
10444,800583,54
564864,904915,54
10247,806586,54
10274,800638,54
10118,800002,54
11020,801621,54
11421,800772,54
10218,806370,54
10038,801002,54
802893,802239,54
66284,802562,54
12038,928274,54
33037,800407,54
12705,903602,54
523039,800857,54
11770,801404,54
506334,803133,54
810937,805689,54
11352,805501,54
10765,802304,53
23891,800656,53
29158,802712,53
10177,802743,53
800868,800304,53
12394,800216,53
524470,803172,53
516170,800403,53
27490,802541,53
27490,805488,53
10520,800375,53
10131,800675,53
10703,800750,53
10065,802944,53
800099,800296,53
575082,802207,53
11614,802051,53
27113,801125,53
10577,800259,53
518177,804706,53
13805,802438,53
524001,801752,53
10506,802548,53
10654,801404,53
10654,809981,53
10218,804751,53
10442,802663,53
11172,802801,53
15286,934092,53
10216,802383,53
12256,928274,53
11425,800145,53
11820,906661,53
10394,800333,53
555726,800430,53
11006,902476,53
555850,905167,53
512006,801873,53
11814,905415,53
521262,902529,53
12619,902796,53
12470,800088,53
10464,801064,53
10713,801920,53
40447,800383,53
512614,801091,53
11475,805148,53
10274,904400,53
10959,800884,53
11310,800461,53
11310,929268,53
12102,803210,53
10056,800323,53
10056,800904,53
10582,801214,52
10813,801576,52
11951,903819,52
11951,800638,52
12133,801698,52
531132,801214,52
13186,904280,52
12374,803126,52
10446,923228,52
37135,800565,52
40447,903429,52
13218,804026,52
13218,902860,52
10259,803971,52
12753,903819,52
19691,801125,52
13403,808112,52
523378,800622,52
10727,800490,52
11830,908176,52
11072,800247,52
12266,800716,52
12266,801097,52
25861,804374,52
11204,810944,52
39774,802704,52
12743,806586,52
520300,902667,52
11737,800567,52
555871,800687,52
12044,800403,52
13509,908183,52
10770,800051,52
256420,800387,52
564864,805781,52
11797,903819,52
10118,800162,52
10506,800236,52
10221,803228,52
10131,800286,52
10131,800277,52
555457,800546,52
16746,802553,52
11427,800631,52
10440,802677,52
31987,805585,52
12493,800194,52
11258,802498,52
10030,902859,52
518177,800244,52
11373,801164,51
10727,800236,51
14554,809146,51
11310,802239,51
12771,800323,51
12038,800117,51
11310,801195,51
519460,803381,51
14141,805689,51
11131,800156,51
11222,802951,51
