family,super_class,left_count,right_count,bilateral_voltage_corr,turn_drive_asym_corr,mean_abs_asym_mv
lLN2P_c,central,4,5,-0.023960172770050293,0.09913004649018836,1.3761483430862427
"PLP026,PLP027",central,4,4,0.6679179866008466,0.0990969043362394,1.0157421827316284
SMP229,central,6,4,-0.06414259300189955,0.09903433234256251,0.19149741530418396
CB1547,central,2,2,0.7565808005026836,0.09864002853386497,0.4449218809604645
CB3598,central,2,2,0.2815684216621961,0.0983039489755386,2.207656145095825
CL282,central,2,2,-0.045630991175332765,0.09830022850706722,5.955234527587891
LAL037,central,3,2,-0.08505420211332841,0.09805169755203894,2.2002084255218506
LHPD5d1,central,2,2,0.014540394513870177,0.09802196941259858,1.764218807220459
WEDPN6A,central,4,5,0.5856906938877684,0.0979132388868053,1.274999976158142
CB2642,central,3,4,0.5195599236632903,0.0978377570734166,1.006393313407898
CB.FB7E1,central,3,4,0.4803338592924221,0.0978015386160029,0.41533851623535156
EPGt,central,2,2,0.8475548096007539,0.09748903558271549,0.05703125149011612
CB1495,central,2,2,0.6757469544033686,0.09665768065983263,0.924609363079071
CL120b,central,2,2,0.9734567768575706,0.09601739257137713,0.2647656202316284
AVLP259,central,2,2,0.8117131272222928,0.0953992205252888,5.969218730926514
WED024,central,2,2,0.5246393546462844,0.09516488650131297,0.8287500143051147
CB1538,central,3,3,0.693198869758216,0.09504687668675015,1.0217187404632568
CB2463,central,3,3,0.18773798563876035,0.09424733540345341,1.5153125524520874
LAL043c,central,2,3,0.2009087173633646,0.09411015772978597,0.6422917246818542
FC2B,central,14,14,0.9704333086888158,0.0940742805856104,0.3237946331501007
CB.FB5I0,central,2,2,0.7464791165241428,0.09400468692661908,0.1685156226158142
lLN2T_d,central,2,2,0.009221516688182219,0.09387276505787358,1.4205468893051147
SMP262,central,5,3,0.19523374520632258,0.09384228473164108,0.2576771080493927
CB1361,central,2,2,0.8009164609734258,0.09375742685281319,0.692187488079071
CB1171,central,3,3,0.7490959204346682,0.09351948670399395,7.208906173706055
CB1369,central,4,4,0.3053129730747924,0.09350728290806079,0.08812499791383743
CB0964,central,2,2,0.5624817690949615,0.0932040932395736,0.10906250029802322
CL090_e,central,3,3,0.7588289761347742,0.09256090359082016,1.447812557220459
PLP218,central,2,2,0.7175520365569602,0.09250166218498897,0.9982812404632568
"TuBu09,TuBu10",central,15,17,-0.8448097641856221,0.09220375371111665,1.9870127439498901
CB2133,central,2,3,0.2246225501590217,0.09216678122583748,1.522343635559082
LAL035,central,2,2,-0.03746694318752485,0.09214500308252396,2.0757031440734863
AC neuron,central,2,2,0.9576799786892448,0.09127735788008005,1.2258594036102295
CB2071,central,6,5,0.37750233460567234,0.09121412676917538,0.1965104639530182
CB2700,central,2,2,0.10798735982148319,0.09111336508393274,1.8713281154632568
CB0722,central,2,2,0.05961592348828213,0.09109675715985431,0.08476562798023224
LAL155,central,2,2,0.9552741906208975,0.0909870217172736,7.612343788146973
"SMP213, SMP214",central,5,5,0.42360359913306717,0.0908874791673472,0.269281268119812
CB3324,central,3,2,0.5040169836255366,0.09067961248120812,1.4513802528381348
CB1339,central,4,4,0.4677354322588869,0.09067620473445065,0.36183592677116394
CB2923,central,3,4,0.34384619968319863,0.0905479230154168,1.48897123336792
CB3188,central,2,2,0.7907065377862881,0.09017619412013675,0.03617187589406967
CB.FB8D1,central,3,3,0.5598867104961992,0.09001647668478759,0.26307299733161926
"(SLP402,SMP426)a",central,2,2,0.8345583439253971,0.08971687444701365,2.5071094036102295
CB3366,central,4,6,0.35722570858704056,0.08948733333862824,0.15485672652721405
LC40,visual_projection,19,18,0.7223947615939781,0.08912720081802995,3.075134515762329
CB1427,central,4,4,0.2375818841893758,0.088599891259405,0.750781238079071
AVLP220,central,2,2,0.8511051563777023,0.08856907145794958,1.5496094226837158
CB3135,central,2,2,-0.39797939415081457,0.08795869812645497,1.3665624856948853
CB1417,central,2,2,-0.06351650086241252,0.08776058601325752,0.3533593714237213
CB1489,central,3,3,0.9811070102168056,0.08771639197903831,2.6497914791107178
PVLP118,central,2,2,0.044778728934991706,0.087519455462193,4.857812404632568
"SMP523,SMP524",central,5,5,-0.060401033752987034,0.08749455414188752,0.14731259644031525
MBON14,central,2,2,0.14725884483559612,0.08721967442864635,1.1507030725479126
CB3300,central,6,2,0.6297512283221796,0.08700937822010378,0.12372379004955292
CB1989,central,2,2,0.4397614888856949,0.08690959809449496,3.598437547683716
CB.FB8C0,central,3,2,-0.1717249548100236,0.08668836076660853,0.31122398376464844
CL210,central,7,8,0.5054312493445411,0.08647993873780532,0.28846535086631775
CB2417,central,2,2,-0.10186453439842934,0.08623519209652836,2.0444531440734863
CB3010,central,2,3,0.5749491262977223,0.08617168449802805,0.33046871423721313
CL234,central,2,2,0.36469654323400724,0.0861240999453557,0.942187488079071
MBON07,central,2,2,0.04422464575517479,0.0860713281382247,1.7767187356948853
CB1718,central,2,2,0.8296363131547457,0.0860241594537435,0.03929687663912773
CB2244,central,2,2,0.6344464254382842,0.08582633227009856,1.0851562023162842
CB2922,central,2,2,0.2067725461782083,0.08547331711984121,2.0087499618530273
"PLP084,PLP085",central,3,2,0.07749908583622374,0.08500432602163926,1.610182285308838
CB3143,central,3,2,0.8132821731481338,0.08499662430310959,0.34205734729766846
CB2568,central,2,2,0.1693023476094328,0.08496466980590382,0.12171874940395355
CB1289,central,3,2,0.8808203304259139,0.08494858304270529,1.5222135782241821
CB1379,central,6,3,0.7256026440189765,0.08486670589940215,0.06434900313615799
CB1383,central,3,3,0.8276666540061675,0.08485894644954806,0.4391145706176758
CL356,central,2,2,0.5068478081489945,0.08459089407485595,2.5475780963897705
"SAD045,SAD046",central,6,5,0.7982558941841443,0.08456908589622433,0.715453028678894
CB2535,central,2,2,0.8949375139045382,0.08454555349170818,0.24726562201976776
LC10e,visual_projection,52,51,0.6824404403477197,0.08450671028160713,0.14068786799907684
CB1993,central,2,2,-0.05206936481497451,0.08428803577598763,3.3877344131469727
M_vPNml69,central,2,2,0.38094450734625424,0.08395226521458159,1.3114843368530273
CB3696,central,2,2,0.49434546224694875,0.08382108069380205,1.6010937690734863
CB3252,central,3,4,-0.11393344099355246,0.08365990234880873,0.41223961114883423
WED029,central,2,2,0.33848501874350134,0.0835264155103191,1.254296898841858
CB1604,central,3,3,0.848957842868073,0.08326614035326277,0.548750102519989
CB3865,central,4,4,0.3953354770303087,0.08246661055823629,0.47898438572883606
VP1m+_lvPN,central,2,2,0.37365137533469295,0.08233417301539274,1.3991405963897705
CB1048,central,2,2,0.42670947766501505,0.08216745943002823,1.490781307220459
CB1253,central,2,3,0.8756584455384009,0.0821241768381902,0.047734297811985016
SMP065,central,2,2,0.8707049334510221,0.08209391671836096,2.168828010559082
CB2217,central,3,2,0.9601744514837608,0.08182714611177849,0.2268490344285965
CB0710,central,2,2,0.7672138882050196,0.0815933983589737,0.882031261920929
SLP012,central,3,4,0.326108228674213,0.08113906624018649,4.619479179382324
CB1397,central,5,3,0.8759366972644709,0.0802528722278629,0.9676146507263184
ExR8,central,2,2,0.09186681514469953,0.08021328712792344,0.5975781083106995
CB2413,central,2,2,0.9934353221352304,0.08004709718445707,0.38648438453674316
CB2054,central,6,5,0.5451645601725164,0.07982068076020297,0.021020907908678055
LHAV4d1,central,4,3,0.8935311855340071,0.07963609384189971,1.078385353088379
CB3290,central,3,3,0.27185210493310324,0.0792202584927326,1.3951562643051147
CB1640,central,4,6,0.7887737564971874,0.07850709532147568,1.2081249952316284
CB1352,central,3,4,0.6456488004902035,0.07839906915247183,0.6280468702316284
AN_WED_GNG_2,ascending,2,2,0.07324736931285508,0.07809515407072143,0.04742187634110451
M_lPNm11A,central,3,4,-0.7276341242176909,0.07808311471921679,4.835624694824219
CB2040,central,3,3,-0.4623247839183165,0.07785421320166465,1.3178644180297852
CB1774,central,2,3,-0.2754766704883257,0.07734809992102852,0.15609388053417206
LHAV7a3,central,4,4,0.36710560951530713,0.07725289702458259,1.3293750286102295
CB1406,central,5,4,0.22161493816450847,0.07723549839648576,0.24914845824241638
LAL145,central,2,2,-0.2632763575879298,0.07699406978604444,1.449609398841858
CB2968,central,3,2,0.35845915782488774,0.07682539176841637,0.0692969486117363
mALB3,central,2,2,0.8748491855623514,0.07639344632753041,7.242578029632568
CB1272,central,2,2,-0.26252661543064115,0.07601722707694934,3.3165624141693115
CB2369,central,3,3,-0.08747769220547874,0.07583383100751755,3.0378122329711914
LHPV2g1,central,2,2,0.19015929009141838,0.07495830418947325,27.49593734741211
LHAV4a2,central,2,2,0.060525878383536284,0.0742461473761996,1.5167187452316284
AN_multi_18,ascending,2,2,0.9610115908364528,0.07423436650334014,0.6015625
CB1875,central,2,2,0.3130459358792933,0.0741888574297403,3.8176562786102295
CRE056,central,3,3,-0.24364572018169825,0.07416456390211616,2.9705731868743896
CB2076,central,2,2,0.9489453924346241,0.07385126865116895,0.14218750596046448
CB1020,central,2,3,0.986958075647419,0.07373235522944417,1.0416666269302368
SLP359,central,2,2,0.8946235439402608,0.07361815113366557,0.37031251192092896
CB1181,central,5,5,-0.12752103596318198,0.07345489142445741,0.39996880292892456
M_l2PN3t18,central,2,2,0.1361177154085965,0.07312474030227233,1.448828101158142
ER3w,central,12,13,-0.21838868625611518,0.07311599658551318,0.4868699610233307
CB1701,central,3,3,0.31744544615824516,0.07303053634828414,1.3379687070846558
CB2805,central,2,3,0.4791820194349342,0.07282527116784154,1.0305466651916504
CB2370,central,3,3,0.45663887507345396,0.0727731640074592,9.312239646911621
CB1664,central,4,4,0.3303696631839043,0.07248214991142853,1.1143358945846558
LAL086,central,4,3,0.7445988849154086,0.072473389996419,0.1712108999490738
ATL012,central,2,2,0.010668562666863321,0.07246124525582283,2.079765558242798
LAL093,central,5,5,0.018889132857487348,0.0724572637559972,0.15349994599819183
CB2202,central,3,4,0.5720359851376425,0.07245311811404079,0.8465363383293152
PS209,central,5,5,0.677006409678589,0.07221299926734939,0.20828138291835785
CB3513,central,2,2,-0.09505249965327638,0.07189991132458035,6.107656478881836
CB2498,central,4,3,0.5925667298779912,0.07165321632416931,0.3469400107860565
SA_VTV_1,ascending,2,2,0.7319232280646085,0.07151734256652238,0.046562500298023224
AN_GNG_178,ascending,3,3,0.2775282816210451,0.07130272746760798,0.07916637510061264
CB2667,central,2,2,0.2539694737343663,0.07112428749639525,1.794531226158142
CB2572,central,5,4,0.9337920447227588,0.07084464816267028,0.1423749327659607
CB3308,central,3,2,-0.11723188569308568,0.07078872013811369,0.5085937976837158
"CB.FB3,4I6",central,2,3,-0.7422833029384844,0.07069537113354243,6.939947605133057
"FB5J,FB5K,FB5L,FB5M,FB5N,FB5W",central,2,3,0.15228649951185397,0.07052939289456389,0.3926301598548889
CB1459,central,3,4,0.6115888809255209,0.06983636624035505,5.487943172454834
CB3229,central,2,2,0.8077606392560045,0.06957217058687355,0.2660156190395355
M_vPNml67,central,2,2,0.11034920723450815,0.06953795060899358,1.6809375286102295
CB0930,central,3,3,0.03588134073543426,0.06948308510244812,1.0496872663497925
AVLP055,central,4,3,0.19069147700420455,0.06935685905097243,1.8526301383972168
PLP046c,central,2,2,-0.46150092306657836,0.06933241067391252,1.875
CB1080,central,2,3,0.1809830249925411,0.06921950285529016,1.7164584398269653
"CB.FB3,4L1",central,4,4,0.9915389156403901,0.06917581438200453,0.2388281226158142
SMP408_b,central,3,3,-0.08573312891864747,0.06893875063431568,1.0684372186660767
CB2731,central,2,2,0.058325685095209114,0.06893636639826455,2.0332813262939453
SMP083,central,2,2,0.7445273575559763,0.06873986191800698,0.7072656154632568
LHAD1d2,central,3,3,0.5114676157653694,0.06864204241298234,1.341406226158142
CB1372,central,5,5,0.46670123872871216,0.06858575722114972,0.025468692183494568
CB0952,central,2,3,0.30254641942929716,0.0684498682107988,1.5682814121246338
CB2842,central,2,2,0.05995609954101908,0.06842430005538343,1.8215625286102295
CB2756,central,2,2,0.4569015430537667,0.06840736655682175,0.8960937261581421
CB1232,central,3,3,-0.008972022122991965,0.06801029503247596,1.1574479341506958
CB2998,central,2,2,0.5349106833445865,0.06793667828139134,1.4306249618530273
AVLP423,central,4,2,0.5696190982087441,0.06790388700009001,1.9103515148162842
CB3694,central,2,2,0.17931077599492254,0.06772053201608126,2.451953172683716
CB1237,central,2,3,0.2851666956751572,0.06765927833307821,1.4889843463897705
CB0979,central,8,8,0.9596070492391224,0.06761753375183542,0.9785546660423279
CB1629,central,5,2,0.5922725018984509,0.06734838227330019,1.5612969398498535
CB1549,central,2,2,-0.09336875848945766,0.06719353142164083,1.265468716621399
SMP043,central,2,2,0.08349195220364175,0.06716959982925629,0.6516406536102295
SLP314,central,4,4,0.7778841009841961,0.06716196790332969,3.159921884536743
M_vPNml60,central,3,3,0.3750791865969009,0.06713886292839633,1.4850518703460693
PLP073,central,2,2,0.26304850014457615,0.06685267052099246,1.738124966621399
AN_GNG_IPS_19,ascending,5,5,-0.7544181710941692,0.06677189014293775,0.007250175345689058
CB3061,central,2,2,0.21077095490826878,0.0666963930070485,1.6640625
SMP057,central,2,2,0.8425363434958585,0.06611341621911984,1.3421093225479126
M_vPNml84,central,4,4,0.3679714256786903,0.06603357436351569,1.65625
CL269,central,3,4,0.8326191480298196,0.06599353820161385,3.041041851043701
CB3054,central,4,4,0.9760911941411629,0.06592559354550584,2.2451171875
CB.FB2E5,central,2,2,0.8483899439651464,0.06586953820177595,0.3846093714237213
LHAD1b5,central,5,6,0.7625685111439945,0.06580406738076422,6.5673441886901855
LHPV2a1_c,central,2,3,0.05697490745838826,0.06548714339699059,1.5739063024520874
LHPV2d1,central,2,2,0.186813913057986,0.06547573230743493,1.6378124952316284
LHAV2b2a,central,5,5,0.674974637987615,0.06543526477576225,3.193687677383423
AVLP486,central,4,4,0.7325522784609293,0.06536237154392173,0.45042967796325684
CB1474,central,2,2,-0.09983654802037578,0.06530171160334325,1.275546908378601
AN_GNG_171,ascending,2,2,-0.8820763729042379,0.06512334292233818,0.02070312574505806
SMP539,central,2,2,0.16443512122715306,0.06506231617367424,0.7375781536102295
CB1127,central,4,3,0.7734325895238532,0.06485656906767077,0.641197919845581
CB2178,central,2,2,0.435625624806508,0.06482001348485854,0.5858593583106995
SMP145,central,2,2,0.19867548090642892,0.06455879501199582,1.4460155963897705
CB2360,central,3,3,-0.4406106443981209,0.06371913252886874,0.4466666281223297
CB2022,central,2,2,0.3661740466560512,0.06369847615622272,1.689453125
CB0989,central,4,4,0.5202983623915324,0.06354786225621754,0.5667187571525574
lLN2F_a,central,2,2,0.00413790911291026,0.06352035523296858,2.5587499141693115
CB3264,central,3,2,0.5503203592801417,0.06345444199918827,2.9538018703460693
CB2874,central,2,2,0.5245567849847609,0.06302712609930602,1.9485937356948853
LCe04,visual_projection,19,18,0.5946303238943929,0.06302216902383041,0.7443922162055969
LHPV6h1,central,3,4,0.14879627747655763,0.06260886149660484,2.0223701000213623
CB1673,central,2,2,0.1556735122900386,0.06250038868997262,1.8454687595367432
SLP421,central,3,4,0.040298379527273914,0.06245013300975963,0.6018881797790527
CB2989,central,7,5,-0.4045406851857799,0.062047802700994865,1.0356875658035278
CB2759,central,2,2,-0.08325105599351255,0.061936943753447216,3.1293749809265137
v2LN38,central,2,2,0.36356932887068993,0.06189693207398476,1.5585156679153442
CB1919,central,2,3,0.6003326594240797,0.061891071201158714,0.13273434340953827
v2LN40_2,central,2,2,0.18310435504132672,0.0616377139090501,1.5703125
CB2101,central,2,2,0.03936488115052638,0.061540950955872434,0.5822656154632568
SMP405,central,2,3,0.9875907063232567,0.06151554425270491,1.6871092319488525
CB2211,central,2,2,0.9882783511584255,0.06135528095993976,1.528749942779541
ER4m,central,6,5,0.6367487627783411,0.06128492289361261,0.1386614590883255
CB.FB6F0,central,2,2,0.9132740950197653,0.061253933444329826,0.8014843463897705
CB1512,central,2,2,0.42386593411051515,0.06092757852435098,1.5031249523162842
CB2817,central,2,3,0.3352863732376496,0.06088192377500677,0.48320305347442627
CB2886,central,3,2,0.6471717931342904,0.06063578451348334,0.1538802534341812
CB2787,central,2,3,-0.5855745157643841,0.060616701086331465,2.609973669052124
SMP427,central,5,5,0.8456121424521721,0.06056303307200763,0.7984374165534973
PLP187,central,2,2,0.613197046749738,0.06042844440486592,1.3111718893051147
CB2180,central,2,3,0.2690031551559796,0.060321671966955766,1.5398178100585938
SLP162b,central,3,2,-0.014640833821488548,0.060298944477515874,0.3284375071525574
CB2350,central,2,3,0.3980862776847326,0.05959438102842759,0.6145572662353516
CB3401,central,3,3,0.09904190064382046,0.05948668303410203,0.14171873033046722
CB.FB5C0,central,4,3,0.7289344382745679,0.05929361278883715,0.7406379580497742
SMP171,central,4,3,-0.6075035034244052,0.05928194314129169,1.6981250047683716
CB2433,central,4,4,0.4419857359667122,0.05909072713130014,1.2378125190734863
lLN2P_a,central,7,6,0.1570472472686481,0.05835376357979559,0.9404689073562622
CB1076,central,4,4,-0.01510230357681329,0.05805485800287922,2.5518360137939453
"LAL096,LAL097",central,6,4,0.4254778460708133,0.05788313022359046,0.14613288640975952
CB1329,central,5,5,-0.1849660515524364,0.05778170205626484,0.4129061996936798
Delta7,central,20,20,0.5816341423810472,0.05778151069937599,0.002664852188900113
"CB.FB3,4I3",central,8,6,0.9658277378440933,0.05760293767476951,0.1482485830783844
LHAV3e2,central,2,2,0.2900868498284192,0.05746280088752114,1.706640601158142
SMP248b,central,3,3,0.9592643808423604,0.0572207495204992,0.5417187213897705
PVLP049,central,2,2,0.05943304730444372,0.057127255649315825,1.103906273841858
"CB.FB3,4D2",central,3,2,0.7995172123247881,0.0569096574341771,0.26440098881721497
AVLP567,central,2,2,0.7224887500348325,0.056907217929207624,0.4064062535762787
CB3403,central,2,2,0.7705692712799219,0.05686730351188993,0.18718749284744263
CB3198,central,2,2,0.3817907771726808,0.05661230008913563,1.460781216621399
LHPV6r1,central,4,5,0.785051222001557,0.05660439127405246,1.8960076570510864
lLN2T_c,central,2,2,-0.03025772886404977,0.0566009460768084,1.8224999904632568
SMP409,central,6,4,0.7809023454678323,0.056381635093875976,0.1718750149011612
LHPV5b4,central,3,2,0.4768777337789894,0.0562699070193345,2.1809375286102295
CB1835,central,3,2,0.7590479366598682,0.056203599493377075,0.26565107703208923
CB2155,central,2,4,0.3487768119646062,0.05601069386551197,0.586132824420929
CB3790,central,2,2,0.5550972379214316,0.05590282727164368,0.33851563930511475
CB1285,central,3,5,0.4226178686188572,0.05583964101406426,1.274948000907898
CB2353,central,6,5,0.24076539144889858,0.05575330660838383,0.030427437275648117
CB3446,central,2,2,0.6273970793588575,0.0555207709525763,0.8069531321525574
CB2965,central,3,2,0.7903153755386204,0.05551665593398989,0.3873435854911804
CB3771,central,2,2,0.30686180006147973,0.05545609258036307,0.7875000238418579
CL182,central,5,4,0.38938378354025677,0.055309135815985774,0.9488124251365662
hDeltaG,central,4,4,0.9929451169183949,0.0552164200659443,0.1830468773841858
WED101,central,2,2,0.9458208446889002,0.05520498172280501,0.43382811546325684
"LHAD1a3,LHAD1f5",central,3,3,0.12960372787533772,0.05510213554081086,1.675104022026062
CB1462,central,2,2,-0.28693366905940615,0.05503177053263156,0.8696093559265137
LHAV9a1_a,central,2,2,-0.16142288671197405,0.05499112201023537,2.180312395095825
CB1199,central,3,3,0.33354334104946165,0.054836025727034395,0.23296886682510376
SLP286b,central,3,2,0.28146315412351636,0.05482461573176266,1.6138801574707031
LHPV6h2,central,2,2,0.9784628656732133,0.054144282424178986,5.046953201293945
PLP149,central,2,2,0.43939494820786845,0.054022608735743625,1.9873437881469727
"CB.FB3,4D4",central,3,2,0.3397557489184819,0.05397594965329089,0.44218748807907104
CB1071,central,3,3,0.14973266792974563,0.053866139616349125,0.3422394096851349
"SMP061,SMP062",central,2,2,0.222905805432579,0.053836865530352204,2.098437547683716
CB2888,central,3,3,0.7774462107563626,0.05351468654634443,0.06406257301568985
CB.FB5I4,central,2,2,0.7771122801571225,0.05344659645966711,0.8868749737739563
CL270a,central,2,2,0.14508793882700963,0.05324550548336571,4.527031421661377
CB1511,central,4,3,0.3861398534172915,0.053244192608568386,1.3565233945846558
LHAD1c2c,central,2,3,0.8830213492319637,0.05300944042851531,0.695963442325592
CRE059,central,2,2,0.8490090633410545,0.05277971113440771,0.615234375
CB1151,central,2,2,0.8423777269971683,0.052707098352005155,8.152734756469727
AVLP541a,central,4,3,0.22112020681448055,0.05253325010115989,1.967226505279541
CB2516,central,2,2,0.4933446771890502,0.05248163723246382,0.2686718702316284
CB1391,central,2,3,0.2991551139636305,0.05247794363219058,0.03416656330227852
LHPV2a1_a,central,3,3,0.12049940781761932,0.052420422315519036,1.767708420753479
LHCENT12b,central,2,2,0.15280682599626508,0.05213633517605131,1.650390625
CB2004,central,3,3,0.9919015672533593,0.051999326051454804,0.44187501072883606
lLN13,central,2,3,0.2644148018702715,0.05153199463962446,1.5742707252502441
LHAV3o1,central,3,3,-0.20689648271817385,0.051517084655991766,8.899686813354492
SMP312,central,3,2,0.9503001105838759,0.051489396797834014,0.4643489718437195
AN_GNG_149,ascending,2,2,0.3352682807828092,0.051405942394540334,0.04374999925494194
M_lPNm11D,central,5,6,0.2026992998447706,0.05139369383375988,1.0554009675979614
CB.FB8C2,central,4,4,0.6337766882330509,0.05127943389731178,0.08839843422174454
ALON3,central,2,2,0.42328031108733816,0.05120730616917688,2.5414843559265137
CB2467,central,4,5,0.9805112345513038,0.05102105825252078,0.8103904724121094
CB2277,central,3,2,0.12353521733862607,0.05098550425440955,0.8575260043144226
CB1415,central,2,5,0.7468468412196987,0.05093763258297419,0.7643124461174011
CB.FB2E2,central,4,3,0.9193121492908483,0.050558162595772185,0.19212250411510468
CB2907,central,2,2,0.24940222832838882,0.05050512080319313,3.2785937786102295
CB2754,central,2,2,0.9026696632206853,0.05046749492766715,0.14164061844348907
CB3603,central,2,2,0.260429337393203,0.04994411160826856,0.11929687857627869
SA_VTV_PDMN_1,ascending,2,2,0.6040689187396119,0.04994376571585794,0.029140625149011612
CB1197,central,3,3,0.8606159831931862,0.049929611233803656,0.5727081894874573
CB2231,central,2,2,0.3878660249313407,0.04986685485940992,0.12632812559604645
CB2479,central,4,3,0.9661201206251582,0.049748116196448006,3.3561458587646484
DP1m_vPN,central,2,2,0.01634979324553495,0.049698152490714576,2.6873438358306885
PFNd,central,20,20,0.9996108164817203,0.049572674684380286,0.26419541239738464
SIP034,central,3,3,0.8784155996308165,0.049464003721429416,0.5306251049041748
FC3,central,22,18,0.9983238317174898,0.049319045790054764,0.09546161442995071
LHPV2f2,central,5,3,0.18934171948028525,0.04925269369635604,1.481603980064392
CB1601,central,3,3,0.13523528516161618,0.049008087839386025,0.16421881318092346
SIP047b,central,6,4,-0.7211166221010469,0.04895865477849282,1.7701951265335083
CB1224,central,2,2,0.7787416269701004,0.048464107416492944,0.12601561844348907
CB1311,central,3,3,-0.4739724243540898,0.048323680836636754,0.6101042032241821
CB1335,central,3,3,-0.4391319794753366,0.048238545013742834,0.42098960280418396
CB1085,central,3,2,0.41422020305483453,0.04812705433948104,4.353046894073486
CB3755,central,2,2,0.6154256661669556,0.04802556594281657,0.744921863079071
CB2919,central,3,2,0.4612578922797195,0.04785119322121472,1.089401125907898
SMP084,central,2,2,0.9739031683497174,0.04776248428582885,0.8473437428474426
PLP044,central,4,4,0.5108599003750365,0.04772943924854738,0.791796863079071
CB1230,central,3,2,0.07688277692206902,0.04759037865287892,0.09505195915699005
SA_VTV_5,ascending,7,7,0.9654848636371489,0.047561468067980416,0.018705254420638084
LHPV7a2,central,2,2,0.05081223966385578,0.04720593089032263,2.0433592796325684
CB3320,central,3,3,8.497979302495622e-05,0.046931102981855224,2.6973955631256104
CB1937,central,7,7,0.21872354560670884,0.0465660269880762,0.035379353910684586
CRE103b,central,4,3,0.530215062287276,0.04645181936988271,1.4018490314483643
vLN25,central,2,2,0.13171196222329823,0.04622334445099121,1.6832813024520874
CB2050,central,4,3,0.07502743089685442,0.04609705785881999,0.22690103948116302
CB.FB9C0,central,7,7,-0.11920903425848187,0.046042952657010215,0.044932976365089417
CB.FB8E1,central,7,6,0.6538681667652007,0.046019476466853435,0.21668902039527893
CB3199,central,2,2,-0.15784645486502633,0.04595403519546017,0.35984376072883606
CB1469,central,8,8,-0.010157584754742315,0.045951663059053335,0.07117187231779099
CB1656,central,3,3,0.28114730936270205,0.04588364914841463,1.2542186975479126
CB.FBTI1,central,4,4,-0.1674970572662878,0.04564308270581836,0.021367186680436134
CB1200,central,2,2,0.2859763932102181,0.04550851421093662,2.263906240463257
CL004,central,2,2,0.065897354269775,0.04545990264119388,3.144765615463257
"MBON25,MBON34",central,3,3,0.4419669959232564,0.04539660615512243,1.311979055404663
SIP033,central,2,2,0.9962868109188319,0.04532310285688501,3.2099218368530273
SLP240_b,central,2,2,0.9507023109417386,0.045279675456203934,0.8291406035423279
CB1032,central,3,3,0.8395782782127497,0.045252019115356784,0.5849477648735046
SIP053b,central,4,3,0.47678075443997897,0.04522175068513008,1.3322134017944336
LHAV6a3,central,4,4,0.3610931904170722,0.045219436981479885,1.386328101158142
PS052,central,2,2,-0.059441550083886054,0.04516146876068078,2.1128907203674316
LHPV6d1,central,5,4,0.7946808414792706,0.04502985228051262,0.7220547199249268
CB1363,central,4,4,0.3431114647206159,0.04495398315784553,1.3927733898162842
MBON19,central,2,2,-0.4639660414891807,0.04486728277979163,4.196484565734863
SA_VTV_4,ascending,9,9,0.9885199940725745,0.04483603026056588,0.004374961834400892
CB1951,central,3,3,0.44029902352517025,0.04442025059392367,0.05067684128880501
CB1293,central,2,2,0.12585448991671871,0.044062707076514517,1.7565624713897705
AVLP040,central,4,5,0.7343864616541673,0.04394167022288603,1.9558905363082886
CB.FB8B0,central,2,3,0.8489592552949107,0.04356386552613961,1.7372134923934937
SMP371,central,2,2,0.20206420126122082,0.04336629159956585,1.2520312070846558
CB2273,central,2,2,-0.8189026056745246,0.04328201196361494,4.152968883514404
CB2267,central,3,2,0.5158295049939275,0.04315086920023111,1.5932552814483643
CB2522,central,3,3,-0.3261911311782955,0.04314990285709502,2.1840622425079346
CB1663,central,2,2,0.575394541185508,0.042912806308486415,1.040624976158142
CB0958,central,13,12,0.5255129638700011,0.04277636459635497,1.6612038612365723
lLN2T_b,central,2,2,0.08639939747784918,0.04254654490829507,1.779140591621399
PLP064_b,central,2,4,0.5567120580816756,0.04245775368970679,1.5051562786102295
CB0955,central,7,7,0.5578564956899231,0.042417047688234566,2.8741965293884277
CB3391,central,3,3,0.9758394943891601,0.04239913963595792,5.895884990692139
LHAD3a8,central,2,2,-0.005539852581152531,0.04221707529354419,1.8157031536102295
CB1215,central,2,2,0.6118172995302644,0.04211265309661375,0.39570313692092896
CB2384,central,3,2,0.2603345289793936,0.04208585729552867,0.5339843034744263
AN_GNG_SAD_30,ascending,2,2,0.22155185252150078,0.041992640072862096,0.12031249701976776
PLP199,central,2,2,0.30037170801236296,0.041760540340047995,1.8079687356948853
SLP027,central,3,2,0.9152296158488463,0.041716915203396515,0.7388539910316467
SLP222,central,2,2,0.18118672477788839,0.04166207699147674,2.097343683242798
CB2064,central,7,2,0.15093689379777586,0.04163285802132675,1.4059487581253052
CB1846,central,2,3,0.6511863629907316,0.04150322276484122,0.9864843487739563
CB1483,central,2,3,0.1774160246607846,0.041475694551331696,1.493984341621399
LHAV6a1,central,3,3,0.32769144775981024,0.041449895068897666,1.5045831203460693
WED100,central,2,2,0.3600720576479382,0.04143982298894127,0.6666406393051147
CB3272,central,3,5,0.08530416819254961,0.041252927921959046,0.34058326482772827
CB0575,central,2,2,0.36049991693936473,0.041128981682371044,0.6742968559265137
LAL144b,central,2,2,0.07791734876637277,0.04105398074831931,2.373828172683716
CB1437,central,2,3,0.5607687856940966,0.04063689850876435,2.8180205821990967
