sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
1.9999999999997962,0.5930665447865197,0.7440325160267616,1.184946956483466,0.016680726595983866,0.01407719265804673,0.06537432596087456,0.012476835399866104,0.0008156647043910253,1.0,334.7868512019995,0.005973950269609188,zero,flygym,1000,2.0,1.0,,
