sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
1.9999999999997962,0.18465096971869335,0.8714874478304785,0.36893263749794936,0.011823383234191902,0.0320475393946615,0.0876833712682128,0.012110871088225394,0.0010619220060103316,1.0,323.47131038599946,0.006182928549716477,zero,flygym,1000,2.0,1.0,,
