sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
1.9999999999997962,3.6971077463080686,0.45821406458471087,7.386821277123521,4.938367142047433,0.6685375152288059,4.82141154166311,1.1044435952790082,5.324977097394111,1.0,649.1355680459999,0.0030810205116630885,cpu,flygym,1000,2.0,1.0,,
