sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
0.9999999999999062,6.567602065228327,0.38823084746781833,6.554466861097871,4.674749806865431,0.7132158733780541,4.627719033509493,0.7225998416543007,3.343989040834553,1.0,375.5894329260001,0.0026624817216221565,cpu,flygym,500,1.0,1.0,,
