sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
0.1999999999999943,1.8432606718900366,0.5076374631360013,0.3649656130342272,0.09644383744232789,0.26425458727609824,0.09917626902461052,0.030787125695496798,0.0030533522604710896,1.0,286.718459102,0.000697548391639634,cpu,flygym,100,0.2,1.0,,
