sim_seconds,avg_forward_speed,trajectory_smoothness,path_length,net_displacement,displacement_efficiency,bbox_width,bbox_height,bbox_area,stable,wall_seconds,real_time_factor,device,mode,completed_cycles,target_duration_s,completed_full_duration,failure_type,failure_message
0.1999999999999943,2.9412519346653188,0.40100902103250136,0.582367883063733,0.18105185139863572,0.3108891418361782,0.180208507925272,0.06553927762433887,0.011810735431182271,1.0,68.005123349,0.002940954889142705,cpu,flygym,100,0.2,1.0,,
